GEO_ID,NAME,VALUE
29129,"Mercer County, Missouri",967
29131,"Miller County, Missouri",911
29133,"Mississippi County, Missouri",705
29135,"Moniteau County, Missouri",1012
29137,"Monroe County, Missouri",880
29139,"Montgomery County, Missouri",1065
29141,"Morgan County, Missouri",971
29143,"New Madrid County, Missouri",582
29145,"Newton County, Missouri",926
29147,"Nodaway County, Missouri",1205
29149,"Oregon County, Missouri",437
29151,"Osage County, Missouri",955
29153,"Ozark County, Missouri",542
29155,"Pemiscot County, Missouri",800
29157,"Perry County, Missouri",1162
29159,"Pettis County, Missouri",1048
29161,"Phelps County, Missouri",967
29163,"Pike County, Missouri",801
29165,"Platte County, Missouri",2705
29167,"Polk County, Missouri",869
29169,"Pulaski County, Missouri",981
29171,"Putnam County, Missouri",1117
29173,"Ralls County, Missouri",1031
29175,"Randolph County, Missouri",987
29177,"Ray County, Missouri",1292
29179,"Reynolds County, Missouri",562
29181,"Ripley County, Missouri",497
29183,"St. Charles County, Missouri",2710
29185,"St. Clair County, Missouri",736
29186,"Ste. Genevieve County, Missouri",1293
29187,"St. Francois County, Missouri",964
29189,"St. Louis County, Missouri",2722
29195,"Saline County, Missouri",936
29197,"Schuyler County, Missouri",697
29199,"Scotland County, Missouri",925
29201,"Scott County, Missouri",739
29203,"Shannon County, Missouri",428
29205,"Shelby County, Missouri",768
29207,"Stoddard County, Missouri",748
29209,"Stone County, Missouri",941
29211,"Sullivan County, Missouri",726
29213,"Taney County, Missouri",930
29215,"Texas County, Missouri",577
29217,"Vernon County, Missouri",798
29219,"Warren County, Missouri",1627
29221,"Washington County, Missouri",580
29223,"Wayne County, Missouri",529
29225,"Webster County, Missouri",810
29227,"Worth County, Missouri",649
29229,"Wright County, Missouri",487
29510,"St. Louis city, Missouri",1478
30001,"Beaverhead County, Montana",1599
30003,"Big Horn County, Montana",1041
30005,"Blaine County, Montana",1444
30007,"Broadwater County, Montana",1564
30009,"Carbon County, Montana",1604
30011,"Carter County, Montana",929
30013,"Cascade County, Montana",1753
30015,"Chouteau County, Montana",1202
30017,"Custer County, Montana",1766
30019,"Daniels County, Montana",1403
30021,"Dawson County, Montana",1710
30023,"Deer Lodge County, Montana",1419
30025,"Fallon County, Montana",975
30027,"Fergus County, Montana",1318
30029,"Flathead County, Montana",2178
30031,"Gallatin County, Montana",2682
30033,"Garfield County, Montana",1258
30035,"Glacier County, Montana",1101
30037,"Golden Valley County, Montana",654
30039,"Granite County, Montana",1501
30041,"Hill County, Montana",1697
30043,"Jefferson County, Montana",1839
30045,"Judith Basin County, Montana",738
30047,"Lake County, Montana",1880
30049,"Lewis and Clark County, Montana",2335
30051,"Liberty County, Montana",1090
30053,"Lincoln County, Montana",1352
30055,"McCone County, Montana",1115
30057,"Madison County, Montana",1482
30059,"Meagher County, Montana",1165
30061,"Mineral County, Montana",1253
30063,"Missoula County, Montana",2824
30065,"Musselshell County, Montana",1195
30067,"Park County, Montana",1861
30069,"Petroleum County, Montana",1179
30071,"Phillips County, Montana",1138
30073,"Pondera County, Montana",1345
30075,"Powder River County, Montana",943
30077,"Powell County, Montana",1391
30079,"Prairie County, Montana",1187
30081,"Ravalli County, Montana",1668
30083,"Richland County, Montana",1481
30085,"Roosevelt County, Montana",1138
30087,"Rosebud County, Montana",789
30089,"Sanders County, Montana",1300
30091,"Sheridan County, Montana",1147
30093,"Silver Bow County, Montana",1673
30095,"Stillwater County, Montana",1586
30097,"Sweet Grass County, Montana",1550
30099,"Teton County, Montana",1624
30101,"Toole County, Montana",1333
30103,"Treasure County, Montana",938
30105,"Valley County, Montana",1340
30107,"Wheatland County, Montana",772
30109,"Wibaux County, Montana",804
30111,"Yellowstone County, Montana",2117
31001,"Adams County, Nebraska",2116
31003,"Antelope County, Nebraska",1134
31005,"Arthur County, Nebraska",1222
31007,"Banner County, Nebraska",1550
31009,"Blaine County, Nebraska",990
31011,"Boone County, Nebraska",1408
31013,"Box Butte County, Nebraska",1860
31015,"Boyd County, Nebraska",971
31017,"Brown County, Nebraska",1275
31019,"Buffalo County, Nebraska",2760
31021,"Burt County, Nebraska",1487
31023,"Butler County, Nebraska",1552
31025,"Cass County, Nebraska",3111
31027,"Cedar County, Nebraska",1387
31029,"Chase County, Nebraska",1652
31031,"Cherry County, Nebraska",1440
31033,"Cheyenne County, Nebraska",1982
31035,"Clay County, Nebraska",1509
31037,"Colfax County, Nebraska",1387
31039,"Cuming County, Nebraska",1659
31041,"Custer County, Nebraska",1396
31043,"Dakota County, Nebraska",2163
31045,"Dawes County, Nebraska",1813
31047,"Dawson County, Nebraska",1847
31049,"Deuel County, Nebraska",1302
31051,"Dixon County, Nebraska",1475
31053,"Dodge County, Nebraska",2086
31055,"Douglas County, Nebraska",3413
31057,"Dundy County, Nebraska",927
31059,"Fillmore County, Nebraska",1269
31061,"Franklin County, Nebraska",1012
31063,"Frontier County, Nebraska",1437
31065,"Furnas County, Nebraska",1063
31067,"Gage County, Nebraska",1903
31069,"Garden County, Nebraska",1101
31071,"Garfield County, Nebraska",1489
31073,"Gosper County, Nebraska",2000
31075,"Grant County, Nebraska",966
31077,"Greeley County, Nebraska",1134
31079,"Hall County, Nebraska",2491
31081,"Hamilton County, Nebraska",1765
31083,"Harlan County, Nebraska",1405
31085,"Hayes County, Nebraska",1156
31087,"Hitchcock County, Nebraska",952
31089,"Holt County, Nebraska",1436
31091,"Hooker County, Nebraska",1104
31093,"Howard County, Nebraska",2121
31095,"Jefferson County, Nebraska",1279
31097,"Johnson County, Nebraska",1591
31099,"Kearney County, Nebraska",1899
31101,"Keith County, Nebraska",1912
31103,"Keya Paha County, Nebraska",1134
31105,"Kimball County, Nebraska",1574
31107,"Knox County, Nebraska",1275
31109,"Lancaster County, Nebraska",3191
31111,"Lincoln County, Nebraska",2399
31113,"Logan County, Nebraska",1493
31115,"Loup County, Nebraska",1500
31117,"McPherson County, Nebraska",1528
31119,"Madison County, Nebraska",2228
31121,"Merrick County, Nebraska",1558
31123,"Morrill County, Nebraska",1482
31125,"Nance County, Nebraska",1199
31127,"Nemaha County, Nebraska",1631
31129,"Nuckolls County, Nebraska",872
31131,"Otoe County, Nebraska",2354
31133,"Pawnee County, Nebraska",1099
31135,"Perkins County, Nebraska",1412
31137,"Phelps County, Nebraska",1864
31139,"Pierce County, Nebraska",1648
31141,"Platte County, Nebraska",2226
31143,"Polk County, Nebraska",1438
31145,"Red Willow County, Nebraska",1597
31147,"Richardson County, Nebraska",1069
31149,"Rock County, Nebraska",1129
31151,"Saline County, Nebraska",1752
31153,"Sarpy County, Nebraska",3928
31155,"Saunders County, Nebraska",2735
31157,"Scotts Bluff County, Nebraska",2041
31159,"Seward County, Nebraska",2480
31161,"Sheridan County, Nebraska",1214
31163,"Sherman County, Nebraska",1275
31165,"Sioux County, Nebraska",1392
31167,"Stanton County, Nebraska",1849
31169,"Thayer County, Nebraska",1046
31171,"Thomas County, Nebraska",1576
31173,"Thurston County, Nebraska",1274
31175,"Valley County, Nebraska",1767
31177,"Washington County, Nebraska",3095
31179,"Wayne County, Nebraska",2042
31181,"Webster County, Nebraska",1287
31183,"Wheeler County, Nebraska",850
31185,"York County, Nebraska",1794
32001,"Churchill County, Nevada",1366
32003,"Clark County, Nevada",1618
32005,"Douglas County, Nevada",2239
32007,"Elko County, Nevada",1229
32009,"Esmeralda County, Nevada",383
32011,"Eureka County, Nevada",383
32013,"Humboldt County, Nevada",1166
32015,"Lander County, Nevada",1238
32017,"Lincoln County, Nevada",1046
32019,"Lyon County, Nevada",1326
32021,"Mineral County, Nevada",1048
32023,"Nye County, Nevada",1074
32027,"Pershing County, Nevada",1138
32029,"Storey County, Nevada",1501
32031,"Washoe County, Nevada",1901
32033,"White Pine County, Nevada",875
32510,"Carson City, Nevada",1587
33001,"Belknap County, New Hampshire",4209
33003,"Carroll County, New Hampshire",3221
33005,"Cheshire County, New Hampshire",5340
33007,"Coos County, New Hampshire",3147
33009,"Grafton County, New Hampshire",4621
33011,"Hillsborough County, New Hampshire",6057
33013,"Merrimack County, New Hampshire",5736
33015,"Rockingham County, New Hampshire",6415
33017,"Strafford County, New Hampshire",5747
33019,"Sullivan County, New Hampshire",4709
34001,"Atlantic County, New Jersey",6241
34003,"Bergen County, New Jersey",10000
34005,"Burlington County, New Jersey",6896
34007,"Camden County, New Jersey",6973
34009,"Cape May County, New Jersey",4556
34011,"Cumberland County, New Jersey",4458
34013,"Essex County, New Jersey",10000
34015,"Gloucester County, New Jersey",6970
34017,"Hudson County, New Jersey",8502
34019,"Hunterdon County, New Jersey",9662
34021,"Mercer County, New Jersey",7862
34023,"Middlesex County, New Jersey",8341
34025,"Monmouth County, New Jersey",8753
34027,"Morris County, New Jersey",9781
34029,"Ocean County, New Jersey",5774
34031,"Passaic County, New Jersey",9881
34033,"Salem County, New Jersey",5777
34035,"Somerset County, New Jersey",9419
34037,"Sussex County, New Jersey",7451
34039,"Union County, New Jersey",10000
34041,"Warren County, New Jersey",7312
35001,"Bernalillo County, New Mexico",2128
35003,"Catron County, New Mexico",589
35005,"Chaves County, New Mexico",731
35006,"Cibola County, New Mexico",653
35007,"Colfax County, New Mexico",588
35009,"Curry County, New Mexico",654
35011,"De Baca County, New Mexico",500
35013,"Doña Ana County, New Mexico",1096
35015,"Eddy County, New Mexico",711
35017,"Grant County, New Mexico",596
35019,"Guadalupe County, New Mexico",521
35021,"Harding County, New Mexico",285
35023,"Hidalgo County, New Mexico",438
35025,"Lea County, New Mexico",591
35027,"Lincoln County, New Mexico",1164
35028,"Los Alamos County, New Mexico",1997
35029,"Luna County, New Mexico",522
35031,"McKinley County, New Mexico",1143
35033,"Mora County, New Mexico",546
35035,"Otero County, New Mexico",661
35037,"Quay County, New Mexico",478
35039,"Rio Arriba County, New Mexico",790
35041,"Roosevelt County, New Mexico",591
35043,"Sandoval County, New Mexico",1837
35045,"San Juan County, New Mexico",988
35047,"San Miguel County, New Mexico",732
35049,"Santa Fe County, New Mexico",1670
35051,"Sierra County, New Mexico",607
35053,"Socorro County, New Mexico",771
35055,"Taos County, New Mexico",996
35057,"Torrance County, New Mexico",743
35059,"Union County, New Mexico",457
35061,"Valencia County, New Mexico",1107
36001,"Albany County, New York",4666
36003,"Allegany County, New York",2479
36005,"Bronx County, New York",3932
36007,"Broome County, New York",3279
36009,"Cattaraugus County, New York",2722
36011,"Cayuga County, New York",3163
36013,"Chautauqua County, New York",2520
36015,"Chemung County, New York",2831
36017,"Chenango County, New York",2545
36019,"Clinton County, New York",2719
36021,"Columbia County, New York",4392
36023,"Cortland County, New York",3848
36025,"Delaware County, New York",2746
36027,"Dutchess County, New York",6390
36029,"Erie County, New York",3891
36031,"Essex County, New York",2766
36033,"Franklin County, New York",2281
36035,"Fulton County, New York",2827
36037,"Genesee County, New York",3354
36039,"Greene County, New York",3277
36041,"Hamilton County, New York",1690
36043,"Herkimer County, New York",2607
36045,"Jefferson County, New York",2514
36047,"Kings County, New York",4636
36049,"Lewis County, New York",2304
36051,"Livingston County, New York",3636
36053,"Madison County, New York",3422
36055,"Monroe County, New York",4781
36057,"Montgomery County, New York",3233
36059,"Nassau County, New York",10000
36061,"New York County, New York",9817
36063,"Niagara County, New York",3577
36065,"Oneida County, New York",3230
36067,"Onondaga County, New York",4087
36069,"Ontario County, New York",3973
36071,"Orange County, New York",7091
36073,"Orleans County, New York",3393
36075,"Oswego County, New York",2997
36077,"Otsego County, New York",2702
36079,"Putnam County, New York",9464
36081,"Queens County, New York",4726
36083,"Rensselaer County, New York",4735
36085,"Richmond County, New York",4676
36087,"Rockland County, New York",10000
36089,"St. Lawrence County, New York",2414
36091,"Saratoga County, New York",4139
36093,"Schenectady County, New York",4749
36095,"Schoharie County, New York",3427
36097,"Schuyler County, New York",2867
36099,"Seneca County, New York",2923
36101,"Steuben County, New York",2756
36103,"Suffolk County, New York",9428
36105,"Sullivan County, New York",4542
36107,"Tioga County, New York",3117
36109,"Tompkins County, New York",5217
36111,"Ulster County, New York",5456
36113,"Warren County, New York",3326
36115,"Washington County, New York",3356
36117,"Wayne County, New York",3612
36119,"Westchester County, New York",10000
36121,"Wyoming County, New York",3233
36123,"Yates County, New York",2812
37001,"Alamance County, North Carolina",1226
37003,"Alexander County, North Carolina",967
37005,"Alleghany County, North Carolina",842
37007,"Anson County, North Carolina",854
37009,"Ashe County, North Carolina",957
37011,"Avery County, North Carolina",662
37013,"Beaufort County, North Carolina",997
37015,"Bertie County, North Carolina",688
37017,"Bladen County, North Carolina",891
37019,"Brunswick County, North Carolina",1327
37021,"Buncombe County, North Carolina",1615
37023,"Burke County, North Carolina",960
37025,"Cabarrus County, North Carolina",1765
37027,"Caldwell County, North Carolina",884
37029,"Camden County, North Carolina",1430
37031,"Carteret County, North Carolina",1174
37033,"Caswell County, North Carolina",779
37035,"Catawba County, North Carolina",1051
37037,"Chatham County, North Carolina",2055
37039,"Cherokee County, North Carolina",861
37041,"Chowan County, North Carolina",1047
37043,"Clay County, North Carolina",847
37045,"Cleveland County, North Carolina",1026
37047,"Columbus County, North Carolina",970
37049,"Craven County, North Carolina",1219
37051,"Cumberland County, North Carolina",1567
37053,"Currituck County, North Carolina",1233
37055,"Dare County, North Carolina",1805
37057,"Davidson County, North Carolina",1029
37059,"Davie County, North Carolina",1280
37061,"Duplin County, North Carolina",738
37063,"Durham County, North Carolina",2526
37065,"Edgecombe County, North Carolina",1081
37067,"Forsyth County, North Carolina",1554
37069,"Franklin County, North Carolina",1387
37071,"Gaston County, North Carolina",1447
37073,"Gates County, North Carolina",1050
37075,"Graham County, North Carolina",695
37077,"Granville County, North Carolina",1419
37079,"Greene County, North Carolina",884
37081,"Guilford County, North Carolina",1809
37083,"Halifax County, North Carolina",977
37085,"Harnett County, North Carolina",1358
37087,"Haywood County, North Carolina",1290
37089,"Henderson County, North Carolina",1274
37091,"Hertford County, North Carolina",901
37093,"Hoke County, North Carolina",1201
37095,"Hyde County, North Carolina",1087
37097,"Iredell County, North Carolina",1361
37099,"Jackson County, North Carolina",872
37101,"Johnston County, North Carolina",1404
37103,"Jones County, North Carolina",766
37105,"Lee County, North Carolina",1523
37107,"Lenoir County, North Carolina",1026
37109,"Lincoln County, North Carolina",1321
37111,"McDowell County, North Carolina",675
37113,"Macon County, North Carolina",775
37115,"Madison County, North Carolina",1168
37117,"Martin County, North Carolina",1061
37119,"Mecklenburg County, North Carolina",2359
37121,"Mitchell County, North Carolina",910
37123,"Montgomery County, North Carolina",887
37125,"Moore County, North Carolina",1336
37127,"Nash County, North Carolina",1174
37129,"New Hanover County, North Carolina",1716
37131,"Northampton County, North Carolina",1067
37133,"Onslow County, North Carolina",1196
37135,"Orange County, North Carolina",3595
37137,"Pamlico County, North Carolina",1025
37139,"Pasquotank County, North Carolina",1366
37141,"Pender County, North Carolina",1516
37143,"Perquimans County, North Carolina",1194
37145,"Person County, North Carolina",976
37147,"Pitt County, North Carolina",1366
37149,"Polk County, North Carolina",1357
37151,"Randolph County, North Carolina",1077
37153,"Richmond County, North Carolina",849
37155,"Robeson County, North Carolina",763
37157,"Rockingham County, North Carolina",1086
37159,"Rowan County, North Carolina",1141
37161,"Rutherford County, North Carolina",850
37163,"Sampson County, North Carolina",854
37165,"Scotland County, North Carolina",1001
37167,"Stanly County, North Carolina",1124
37169,"Stokes County, North Carolina",985
37171,"Surry County, North Carolina",919
37173,"Swain County, North Carolina",618
37175,"Transylvania County, North Carolina",1198
37177,"Tyrrell County, North Carolina",960
37179,"Union County, North Carolina",1918
37181,"Vance County, North Carolina",966
37183,"Wake County, North Carolina",2423
37185,"Warren County, North Carolina",919
37187,"Washington County, North Carolina",898
37189,"Watauga County, North Carolina",1055
37191,"Wayne County, North Carolina",1047
37193,"Wilkes County, North Carolina",910
37195,"Wilson County, North Carolina",1340
37197,"Yadkin County, North Carolina",1121
37199,"Yancey County, North Carolina",910
38001,"Adams County, North Dakota",1015
38003,"Barnes County, North Dakota",1379
38005,"Benson County, North Dakota",706
38007,"Billings County, North Dakota",1044
38009,"Bottineau County, North Dakota",1079
38011,"Bowman County, North Dakota",1108
38013,"Burke County, North Dakota",682
38015,"Burleigh County, North Dakota",2339
38017,"Cass County, North Dakota",2758
38019,"Cavalier County, North Dakota",960
38021,"Dickey County, North Dakota",1326
38023,"Divide County, North Dakota",786
38025,"Dunn County, North Dakota",1097
38027,"Eddy County, North Dakota",818
38029,"Emmons County, North Dakota",941
38031,"Foster County, North Dakota",1519
38033,"Golden Valley County, North Dakota",860
38035,"Grand Forks County, North Dakota",2457
38037,"Grant County, North Dakota",714
38039,"Griggs County, North Dakota",1029
38041,"Hettinger County, North Dakota",1062
38043,"Kidder County, North Dakota",600
38045,"LaMoure County, North Dakota",1029
38047,"Logan County, North Dakota",799
38049,"McHenry County, North Dakota",792
38051,"McIntosh County, North Dakota",699
38053,"McKenzie County, North Dakota",1293
38055,"McLean County, North Dakota",1266
38057,"Mercer County, North Dakota",1564
38059,"Morton County, North Dakota",2090
38061,"Mountrail County, North Dakota",1048
38063,"Nelson County, North Dakota",590
38065,"Oliver County, North Dakota",1155
38067,"Pembina County, North Dakota",1054
38069,"Pierce County, North Dakota",1339
38071,"Ramsey County, North Dakota",1396
38073,"Ransom County, North Dakota",1377
38075,"Renville County, North Dakota",1107
38077,"Richland County, North Dakota",1612
38079,"Rolette County, North Dakota",779
38081,"Sargent County, North Dakota",1334
38083,"Sheridan County, North Dakota",591
38085,"Sioux County, North Dakota",317
38087,"Slope County, North Dakota",607
38089,"Stark County, North Dakota",1943
38091,"Steele County, North Dakota",926
38093,"Stutsman County, North Dakota",1731
38095,"Towner County, North Dakota",701
38097,"Traill County, North Dakota",1339
38099,"Walsh County, North Dakota",909
38101,"Ward County, North Dakota",2159
38103,"Wells County, North Dakota",1141
38105,"Williams County, North Dakota",1758
39001,"Adams County, Ohio",1088
39003,"Allen County, Ohio",1536
39005,"Ashland County, Ohio",1503
39007,"Ashtabula County, Ohio",1550
39009,"Athens County, Ohio",1785
39011,"Auglaize County, Ohio",1480
39013,"Belmont County, Ohio",1131
39015,"Brown County, Ohio",1325
39017,"Butler County, Ohio",2629
39019,"Carroll County, Ohio",1360
39021,"Champaign County, Ohio",1596
39023,"Clark County, Ohio",1645
39025,"Clermont County, Ohio",2541
39027,"Clinton County, Ohio",1379
39029,"Columbiana County, Ohio",1286
39031,"Coshocton County, Ohio",1159
39033,"Crawford County, Ohio",1260
39035,"Cuyahoga County, Ohio",3219
39037,"Darke County, Ohio",1345
39039,"Defiance County, Ohio",1523
39041,"Delaware County, Ohio",5607
39043,"Erie County, Ohio",1934
39045,"Fairfield County, Ohio",2472
39047,"Fayette County, Ohio",1328
39049,"Franklin County, Ohio",3489
39051,"Fulton County, Ohio",1863
39053,"Gallia County, Ohio",1144
39055,"Geauga County, Ohio",3709
39057,"Greene County, Ohio",3288
39059,"Guernsey County, Ohio",1243
39061,"Hamilton County, Ohio",2796
39063,"Hancock County, Ohio",1571
39065,"Hardin County, Ohio",1235
39067,"Harrison County, Ohio",902
39069,"Henry County, Ohio",1601
39071,"Highland County, Ohio",1302
39073,"Hocking County, Ohio",1379
39075,"Holmes County, Ohio",2328
39077,"Huron County, Ohio",1443
39079,"Jackson County, Ohio",1131
39081,"Jefferson County, Ohio",1037
39083,"Knox County, Ohio",1831
39085,"Lake County, Ohio",2806
39087,"Lawrence County, Ohio",922
39089,"Licking County, Ohio",2487
39091,"Logan County, Ohio",1466
39093,"Lorain County, Ohio",2554
39095,"Lucas County, Ohio",2354
39097,"Madison County, Ohio",2167
39099,"Mahoning County, Ohio",1695
39101,"Marion County, Ohio",1249
39103,"Medina County, Ohio",2899
39105,"Meigs County, Ohio",924
39107,"Mercer County, Ohio",1756
39109,"Miami County, Ohio",1743
39111,"Monroe County, Ohio",958
39113,"Montgomery County, Ohio",2579
39115,"Morgan County, Ohio",980
39117,"Morrow County, Ohio",1824
39119,"Muskingum County, Ohio",1342
39121,"Noble County, Ohio",944
39123,"Ottawa County, Ohio",1678
39125,"Paulding County, Ohio",1234
39127,"Perry County, Ohio",1251
39129,"Pickaway County, Ohio",1946
39131,"Pike County, Ohio",1109
39133,"Portage County, Ohio",2305
39135,"Preble County, Ohio",1488
39137,"Putnam County, Ohio",1548
39139,"Richland County, Ohio",1643
39141,"Ross County, Ohio",1374
39143,"Sandusky County, Ohio",1411
39145,"Scioto County, Ohio",1157
39147,"Seneca County, Ohio",1280
39149,"Shelby County, Ohio",1553
39151,"Stark County, Ohio",1900
39153,"Summit County, Ohio",2586
39155,"Trumbull County, Ohio",1562
39157,"Tuscarawas County, Ohio",1542
39159,"Union County, Ohio",2917
39161,"Van Wert County, Ohio",1128
39163,"Vinton County, Ohio",1056
39165,"Warren County, Ohio",3407
39167,"Washington County, Ohio",1281
39169,"Wayne County, Ohio",1986
39171,"Williams County, Ohio",1439
39173,"Wood County, Ohio",2503
39175,"Wyandot County, Ohio",1085
40001,"Adair County, Oklahoma",436
40003,"Alfalfa County, Oklahoma",478
40005,"Atoka County, Oklahoma",579
40007,"Beaver County, Oklahoma",533
40009,"Beckham County, Oklahoma",848
40011,"Blaine County, Oklahoma",498
40013,"Bryan County, Oklahoma",764
40015,"Caddo County, Oklahoma",485
40017,"Canadian County, Oklahoma",1740
40019,"Carter County, Oklahoma",931
40021,"Cherokee County, Oklahoma",762
40023,"Choctaw County, Oklahoma",421
40025,"Cimarron County, Oklahoma",265
40027,"Cleveland County, Oklahoma",1923
40029,"Coal County, Oklahoma",514
40031,"Comanche County, Oklahoma",1212
40033,"Cotton County, Oklahoma",654
40035,"Craig County, Oklahoma",693
40037,"Creek County, Oklahoma",966
40039,"Custer County, Oklahoma",978
40041,"Delaware County, Oklahoma",785
40043,"Dewey County, Oklahoma",567
40045,"Ellis County, Oklahoma",568
40047,"Garfield County, Oklahoma",986
40049,"Garvin County, Oklahoma",549
40051,"Grady County, Oklahoma",972
40053,"Grant County, Oklahoma",426
40055,"Greer County, Oklahoma",499
40057,"Harmon County, Oklahoma",367
40059,"Harper County, Oklahoma",402
40061,"Haskell County, Oklahoma",517
40063,"Hughes County, Oklahoma",505
40065,"Jackson County, Oklahoma",726
40067,"Jefferson County, Oklahoma",405
40069,"Johnston County, Oklahoma",446
40071,"Kay County, Oklahoma",704
40073,"Kingfisher County, Oklahoma",956
40075,"Kiowa County, Oklahoma",409
40077,"Latimer County, Oklahoma",395
40079,"Le Flore County, Oklahoma",610
40081,"Lincoln County, Oklahoma",649
40083,"Logan County, Oklahoma",1316
40085,"Love County, Oklahoma",808
40087,"McClain County, Oklahoma",1517
40089,"McCurtain County, Oklahoma",389
40091,"McIntosh County, Oklahoma",577
40093,"Major County, Oklahoma",656
40095,"Marshall County, Oklahoma",515
40097,"Mayes County, Oklahoma",852
40099,"Murray County, Oklahoma",548
40101,"Muskogee County, Oklahoma",791
40103,"Noble County, Oklahoma",912
40105,"Nowata County, Oklahoma",663
40107,"Okfuskee County, Oklahoma",513
40109,"Oklahoma County, Oklahoma",1643
40111,"Okmulgee County, Oklahoma",622
40113,"Osage County, Oklahoma",962
40115,"Ottawa County, Oklahoma",551
40117,"Pawnee County, Oklahoma",726
40119,"Payne County, Oklahoma",1488
40121,"Pittsburg County, Oklahoma",564
40123,"Pontotoc County, Oklahoma",765
40125,"Pottawatomie County, Oklahoma",802
40127,"Pushmataha County, Oklahoma",379
40129,"Roger Mills County, Oklahoma",619
40131,"Rogers County, Oklahoma",1416
40133,"Seminole County, Oklahoma",455
40135,"Sequoyah County, Oklahoma",599
40137,"Stephens County, Oklahoma",753
40139,"Texas County, Oklahoma",653
40141,"Tillman County, Oklahoma",381
40143,"Tulsa County, Oklahoma",1769
40145,"Wagoner County, Oklahoma",1424
40147,"Washington County, Oklahoma",1149
40149,"Washita County, Oklahoma",503
40151,"Woods County, Oklahoma",558
40153,"Woodward County, Oklahoma",844
41001,"Baker County, Oregon",1695
41003,"Benton County, Oregon",3698
41005,"Clackamas County, Oregon",3935
41007,"Clatsop County, Oregon",2403
41009,"Columbia County, Oregon",2493
41011,"Coos County, Oregon",1739
41013,"Crook County, Oregon",1912
41015,"Curry County, Oregon",1699
41017,"Deschutes County, Oregon",2959
41019,"Douglas County, Oregon",1592
41021,"Gilliam County, Oregon",1343
41023,"Grant County, Oregon",1591
41025,"Harney County, Oregon",1399
41027,"Hood River County, Oregon",2561
41029,"Jackson County, Oregon",2599
41031,"Jefferson County, Oregon",2016
41033,"Josephine County, Oregon",1557
41035,"Klamath County, Oregon",1396
41037,"Lake County, Oregon",1411
41039,"Lane County, Oregon",2659
41041,"Lincoln County, Oregon",2480
41043,"Linn County, Oregon",2566
41045,"Malheur County, Oregon",1441
41047,"Marion County, Oregon",2702
41049,"Morrow County, Oregon",1673
41051,"Multnomah County, Oregon",3940
41053,"Polk County, Oregon",2724
41055,"Sherman County, Oregon",1423
41057,"Tillamook County, Oregon",1799
41059,"Umatilla County, Oregon",1959
41061,"Union County, Oregon",1723
41063,"Wallowa County, Oregon",1603
41065,"Wasco County, Oregon",2353
41067,"Washington County, Oregon",3955
41069,"Wheeler County, Oregon",1500
41071,"Yamhill County, Oregon",2832
42001,"Adams County, Pennsylvania",3080
42003,"Allegheny County, Pennsylvania",3034
42005,"Armstrong County, Pennsylvania",1989
42007,"Beaver County, Pennsylvania",2338
42009,"Bedford County, Pennsylvania",1194
42011,"Berks County, Pennsylvania",3739
42013,"Blair County, Pennsylvania",1474
42015,"Bradford County, Pennsylvania",1791
42017,"Bucks County, Pennsylvania",5154
42019,"Butler County, Pennsylvania",2570
42021,"Cambria County, Pennsylvania",1374
42023,"Cameron County, Pennsylvania",1368
42025,"Carbon County, Pennsylvania",2694
42027,"Centre County, Pennsylvania",2875
42029,"Chester County, Pennsylvania",5352
42031,"Clarion County, Pennsylvania",1375
42033,"Clearfield County, Pennsylvania",1294
42035,"Clinton County, Pennsylvania",1789
42037,"Columbia County, Pennsylvania",1820
42039,"Crawford County, Pennsylvania",1839
42041,"Cumberland County, Pennsylvania",2703
42043,"Dauphin County, Pennsylvania",2814
42045,"Delaware County, Pennsylvania",5253
42047,"Elk County, Pennsylvania",1563
42049,"Erie County, Pennsylvania",2524
42051,"Fayette County, Pennsylvania",1316
42053,"Forest County, Pennsylvania",1031
42055,"Franklin County, Pennsylvania",2197
42057,"Fulton County, Pennsylvania",1883
42059,"Greene County, Pennsylvania",1686
42061,"Huntingdon County, Pennsylvania",1390
42063,"Indiana County, Pennsylvania",2163
42065,"Jefferson County, Pennsylvania",1401
42067,"Juniata County, Pennsylvania",1713
42069,"Lackawanna County, Pennsylvania",2613
42071,"Lancaster County, Pennsylvania",3495
42073,"Lawrence County, Pennsylvania",1749
42075,"Lebanon County, Pennsylvania",2818
42077,"Lehigh County, Pennsylvania",3918
42079,"Luzerne County, Pennsylvania",2156
42081,"Lycoming County, Pennsylvania",2284
42083,"McKean County, Pennsylvania",1416
42085,"Mercer County, Pennsylvania",1669
42087,"Mifflin County, Pennsylvania",1909
42089,"Monroe County, Pennsylvania",4115
42091,"Montgomery County, Pennsylvania",4924
42093,"Montour County, Pennsylvania",1938
42095,"Northampton County, Pennsylvania",4357
42097,"Northumberland County, Pennsylvania",1485
42099,"Perry County, Pennsylvania",2265
42101,"Philadelphia County, Pennsylvania",1602
42103,"Pike County, Pennsylvania",3313
42105,"Potter County, Pennsylvania",1610
42107,"Schuylkill County, Pennsylvania",1690
42109,"Snyder County, Pennsylvania",2196
42111,"Somerset County, Pennsylvania",1296
42113,"Sullivan County, Pennsylvania",1438
42115,"Susquehanna County, Pennsylvania",2111
42117,"Tioga County, Pennsylvania",1905
42119,"Union County, Pennsylvania",2530
42121,"Venango County, Pennsylvania",1343
42123,"Warren County, Pennsylvania",1504
