id,name,data
29127,"Marion County, Missouri",1188
29129,"Mercer County, Missouri",868
29131,"Miller County, Missouri",933
29133,"Mississippi County, Missouri",708
29135,"Moniteau County, Missouri",1071
29137,"Monroe County, Missouri",898
29139,"Montgomery County, Missouri",1149
29141,"Morgan County, Missouri",994
29143,"New Madrid County, Missouri",584
29145,"Newton County, Missouri",965
29147,"Nodaway County, Missouri",1229
29149,"Oregon County, Missouri",546
29151,"Osage County, Missouri",1052
29153,"Ozark County, Missouri",568
29155,"Pemiscot County, Missouri",957
29157,"Perry County, Missouri",1217
29159,"Pettis County, Missouri",1089
29161,"Phelps County, Missouri",993
29163,"Pike County, Missouri",802
29165,"Platte County, Missouri",2721
29167,"Polk County, Missouri",886
29169,"Pulaski County, Missouri",991
29171,"Putnam County, Missouri",1110
29173,"Ralls County, Missouri",1035
29175,"Randolph County, Missouri",1039
29177,"Ray County, Missouri",1308
29179,"Reynolds County, Missouri",524
29181,"Ripley County, Missouri",496
29183,"St. Charles County, Missouri",2811
29185,"St. Clair County, Missouri",760
29186,"Ste. Genevieve County, Missouri",1302
29187,"St. Francois County, Missouri",958
29189,"St. Louis County, Missouri",2783
29195,"Saline County, Missouri",1019
29197,"Schuyler County, Missouri",729
29199,"Scotland County, Missouri",1039
29201,"Scott County, Missouri",770
29203,"Shannon County, Missouri",511
29205,"Shelby County, Missouri",726
29207,"Stoddard County, Missouri",756
29209,"Stone County, Missouri",945
29211,"Sullivan County, Missouri",693
29213,"Taney County, Missouri",957
29215,"Texas County, Missouri",578
29217,"Vernon County, Missouri",820
29219,"Warren County, Missouri",1687
29221,"Washington County, Missouri",602
29223,"Wayne County, Missouri",566
29225,"Webster County, Missouri",882
29227,"Worth County, Missouri",617
29229,"Wright County, Missouri",515
29510,"St. Louis city, Missouri",1543
30001,"Beaverhead County, Montana",1535
30003,"Big Horn County, Montana",1081
30005,"Blaine County, Montana",1532
30007,"Broadwater County, Montana",1622
30009,"Carbon County, Montana",1834
30011,"Carter County, Montana",846
30013,"Cascade County, Montana",1796
30015,"Chouteau County, Montana",1239
30017,"Custer County, Montana",1838
30019,"Daniels County, Montana",1403
30021,"Dawson County, Montana",1872
30023,"Deer Lodge County, Montana",1409
30025,"Fallon County, Montana",1073
30027,"Fergus County, Montana",1378
30029,"Flathead County, Montana",2324
30031,"Gallatin County, Montana",2838
30033,"Garfield County, Montana",1367
30035,"Glacier County, Montana",984
30037,"Golden Valley County, Montana",750
30039,"Granite County, Montana",1657
30041,"Hill County, Montana",1727
30043,"Jefferson County, Montana",1799
30045,"Judith Basin County, Montana",760
30047,"Lake County, Montana",1984
30049,"Lewis and Clark County, Montana",2472
30051,"Liberty County, Montana",1075
30053,"Lincoln County, Montana",1342
30055,"McCone County, Montana",1055
30057,"Madison County, Montana",1641
30059,"Meagher County, Montana",1130
30061,"Mineral County, Montana",1392
30063,"Missoula County, Montana",3037
30065,"Musselshell County, Montana",1247
30067,"Park County, Montana",1915
30069,"Petroleum County, Montana",1238
30071,"Phillips County, Montana",1246
30073,"Pondera County, Montana",1400
30075,"Powder River County, Montana",1059
30077,"Powell County, Montana",1410
30079,"Prairie County, Montana",1244
30081,"Ravalli County, Montana",1705
30083,"Richland County, Montana",1636
30085,"Roosevelt County, Montana",1240
30087,"Rosebud County, Montana",819
30089,"Sanders County, Montana",1391
30091,"Sheridan County, Montana",1171
30093,"Silver Bow County, Montana",1796
30095,"Stillwater County, Montana",1655
30097,"Sweet Grass County, Montana",1429
30099,"Teton County, Montana",1596
30101,"Toole County, Montana",1496
30103,"Treasure County, Montana",990
30105,"Valley County, Montana",1426
30107,"Wheatland County, Montana",896
30109,"Wibaux County, Montana",777
30111,"Yellowstone County, Montana",2238
31001,"Adams County, Nebraska",2192
31003,"Antelope County, Nebraska",1071
31005,"Arthur County, Nebraska",1463
31007,"Banner County, Nebraska",1804
31009,"Blaine County, Nebraska",1250
31011,"Boone County, Nebraska",1387
31013,"Box Butte County, Nebraska",2038
31015,"Boyd County, Nebraska",1189
31017,"Brown County, Nebraska",1148
31019,"Buffalo County, Nebraska",2844
31021,"Burt County, Nebraska",1511
31023,"Butler County, Nebraska",1561
31025,"Cass County, Nebraska",3189
31027,"Cedar County, Nebraska",1389
31029,"Chase County, Nebraska",1679
31031,"Cherry County, Nebraska",1460
31033,"Cheyenne County, Nebraska",1917
31035,"Clay County, Nebraska",1571
31037,"Colfax County, Nebraska",1287
31039,"Cuming County, Nebraska",1629
31041,"Custer County, Nebraska",1514
31043,"Dakota County, Nebraska",2354
31045,"Dawes County, Nebraska",1746
31047,"Dawson County, Nebraska",1854
31049,"Deuel County, Nebraska",1312
31051,"Dixon County, Nebraska",1479
31053,"Dodge County, Nebraska",2173
31055,"Douglas County, Nebraska",3484
31057,"Dundy County, Nebraska",884
31059,"Fillmore County, Nebraska",1306
31061,"Franklin County, Nebraska",1019
31063,"Frontier County, Nebraska",1551
31065,"Furnas County, Nebraska",997
31067,"Gage County, Nebraska",1944
31069,"Garden County, Nebraska",1044
31071,"Garfield County, Nebraska",1383
31073,"Gosper County, Nebraska",1919
31075,"Grant County, Nebraska",1012
31077,"Greeley County, Nebraska",1147
31079,"Hall County, Nebraska",2507
31081,"Hamilton County, Nebraska",1796
31083,"Harlan County, Nebraska",1461
31085,"Hayes County, Nebraska",1204
31087,"Hitchcock County, Nebraska",1005
31089,"Holt County, Nebraska",1512
31091,"Hooker County, Nebraska",1149
31093,"Howard County, Nebraska",1970
31095,"Jefferson County, Nebraska",1395
31097,"Johnson County, Nebraska",1593
31099,"Kearney County, Nebraska",1994
31101,"Keith County, Nebraska",1935
31103,"Keya Paha County, Nebraska",918
31105,"Kimball County, Nebraska",1691
31107,"Knox County, Nebraska",1253
31109,"Lancaster County, Nebraska",3348
31111,"Lincoln County, Nebraska",2480
31113,"Logan County, Nebraska",1516
31115,"Loup County, Nebraska",874
31117,"McPherson County, Nebraska",1146
31119,"Madison County, Nebraska",2203
31121,"Merrick County, Nebraska",1691
31123,"Morrill County, Nebraska",1409
31125,"Nance County, Nebraska",1145
31127,"Nemaha County, Nebraska",1495
31129,"Nuckolls County, Nebraska",915
31131,"Otoe County, Nebraska",2336
31133,"Pawnee County, Nebraska",1103
31135,"Perkins County, Nebraska",1327
31137,"Phelps County, Nebraska",1935
31139,"Pierce County, Nebraska",1618
31141,"Platte County, Nebraska",2319
31143,"Polk County, Nebraska",1437
31145,"Red Willow County, Nebraska",1601
31147,"Richardson County, Nebraska",1049
31149,"Rock County, Nebraska",1138
31151,"Saline County, Nebraska",1864
31153,"Sarpy County, Nebraska",4226
31155,"Saunders County, Nebraska",2757
31157,"Scotts Bluff County, Nebraska",1996
31159,"Seward County, Nebraska",2526
31161,"Sheridan County, Nebraska",1242
31163,"Sherman County, Nebraska",1361
31165,"Sioux County, Nebraska",1551
31167,"Stanton County, Nebraska",1767
31169,"Thayer County, Nebraska",945
31171,"Thomas County, Nebraska",1430
31173,"Thurston County, Nebraska",1276
31175,"Valley County, Nebraska",1671
31177,"Washington County, Nebraska",3231
31179,"Wayne County, Nebraska",2023
31181,"Webster County, Nebraska",1229
31183,"Wheeler County, Nebraska",845
31185,"York County, Nebraska",1757
32001,"Churchill County, Nevada",1387
32003,"Clark County, Nevada",1670
32005,"Douglas County, Nevada",2334
32007,"Elko County, Nevada",1266
32009,"Esmeralda County, Nevada",489
32011,"Eureka County, Nevada",369
32013,"Humboldt County, Nevada",1155
32015,"Lander County, Nevada",1203
32017,"Lincoln County, Nevada",954
32019,"Lyon County, Nevada",1360
32021,"Mineral County, Nevada",958
32023,"Nye County, Nevada",1088
32027,"Pershing County, Nevada",962
32029,"Storey County, Nevada",1469
32031,"Washoe County, Nevada",1930
32033,"White Pine County, Nevada",932
32510,"Carson City, Nevada",1603
33001,"Belknap County, New Hampshire",4193
33003,"Carroll County, New Hampshire",3369
33005,"Cheshire County, New Hampshire",5470
33007,"Coos County, New Hampshire",3077
33009,"Grafton County, New Hampshire",4755
33011,"Hillsborough County, New Hampshire",6138
33013,"Merrimack County, New Hampshire",5831
33015,"Rockingham County, New Hampshire",6509
33017,"Strafford County, New Hampshire",5928
33019,"Sullivan County, New Hampshire",4857
34001,"Atlantic County, New Jersey",6202
34003,"Bergen County, New Jersey",10000
34005,"Burlington County, New Jersey",7000
34007,"Camden County, New Jersey",7066
34009,"Cape May County, New Jersey",4494
34011,"Cumberland County, New Jersey",4490
34013,"Essex County, New Jersey",10000
34015,"Gloucester County, New Jersey",7019
34017,"Hudson County, New Jersey",8668
34019,"Hunterdon County, New Jersey",9939
34021,"Mercer County, New Jersey",7765
34023,"Middlesex County, New Jersey",8509
34025,"Monmouth County, New Jersey",8893
34027,"Morris County, New Jersey",9883
34029,"Ocean County, New Jersey",5916
34031,"Passaic County, New Jersey",9999
34033,"Salem County, New Jersey",5895
34035,"Somerset County, New Jersey",9522
34037,"Sussex County, New Jersey",7452
34039,"Union County, New Jersey",10000
34041,"Warren County, New Jersey",7315
35001,"Bernalillo County, New Mexico",2179
35003,"Catron County, New Mexico",607
35005,"Chaves County, New Mexico",748
35006,"Cibola County, New Mexico",641
35007,"Colfax County, New Mexico",660
35009,"Curry County, New Mexico",701
35011,"De Baca County, New Mexico",680
35013,"Doña Ana County, New Mexico",1174
35015,"Eddy County, New Mexico",762
35017,"Grant County, New Mexico",598
35019,"Guadalupe County, New Mexico",597
35021,"Harding County, New Mexico",287
35023,"Hidalgo County, New Mexico",490
35025,"Lea County, New Mexico",644
35027,"Lincoln County, New Mexico",1120
35028,"Los Alamos County, New Mexico",2172
35029,"Luna County, New Mexico",509
35031,"McKinley County, New Mexico",1118
35033,"Mora County, New Mexico",517
35035,"Otero County, New Mexico",712
35037,"Quay County, New Mexico",384
35039,"Rio Arriba County, New Mexico",849
35041,"Roosevelt County, New Mexico",558
35043,"Sandoval County, New Mexico",1833
35045,"San Juan County, New Mexico",1033
35047,"San Miguel County, New Mexico",810
35049,"Santa Fe County, New Mexico",1648
35051,"Sierra County, New Mexico",642
35053,"Socorro County, New Mexico",737
35055,"Taos County, New Mexico",1132
35057,"Torrance County, New Mexico",724
35059,"Union County, New Mexico",527
35061,"Valencia County, New Mexico",1169
36001,"Albany County, New York",4726
36003,"Allegany County, New York",2574
36005,"Bronx County, New York",4208
36007,"Broome County, New York",3397
36009,"Cattaraugus County, New York",2789
36011,"Cayuga County, New York",3193
36013,"Chautauqua County, New York",2605
36015,"Chemung County, New York",2872
36017,"Chenango County, New York",2722
36019,"Clinton County, New York",2864
36021,"Columbia County, New York",4339
36023,"Cortland County, New York",3843
36025,"Delaware County, New York",2781
36027,"Dutchess County, New York",6458
36029,"Erie County, New York",3972
36031,"Essex County, New York",2812
36033,"Franklin County, New York",2262
36035,"Fulton County, New York",2894
36037,"Genesee County, New York",3456
36039,"Greene County, New York",3511
36041,"Hamilton County, New York",1834
36043,"Herkimer County, New York",2709
36045,"Jefferson County, New York",2575
36047,"Kings County, New York",4980
36049,"Lewis County, New York",2313
36051,"Livingston County, New York",3654
36053,"Madison County, New York",3514
36055,"Monroe County, New York",4798
36057,"Montgomery County, New York",3308
36059,"Nassau County, New York",10000
36061,"New York County, New York",10000
36063,"Niagara County, New York",3634
36065,"Oneida County, New York",3269
36067,"Onondaga County, New York",4184
36069,"Ontario County, New York",3942
36071,"Orange County, New York",7199
36073,"Orleans County, New York",3445
36075,"Oswego County, New York",3123
36077,"Otsego County, New York",2725
36079,"Putnam County, New York",9564
36081,"Queens County, New York",5016
36083,"Rensselaer County, New York",4766
36085,"Richmond County, New York",4998
36087,"Rockland County, New York",10000
36089,"St. Lawrence County, New York",2499
36091,"Saratoga County, New York",4244
36093,"Schenectady County, New York",4779
36095,"Schoharie County, New York",3504
36097,"Schuyler County, New York",2941
36099,"Seneca County, New York",2809
36101,"Steuben County, New York",2849
36103,"Suffolk County, New York",9598
36105,"Sullivan County, New York",4621
36107,"Tioga County, New York",3234
36109,"Tompkins County, New York",5466
36111,"Ulster County, New York",5534
36113,"Warren County, New York",3461
36115,"Washington County, New York",3435
36117,"Wayne County, New York",3578
36119,"Westchester County, New York",10000
36121,"Wyoming County, New York",3114
36123,"Yates County, New York",2904
37001,"Alamance County, North Carolina",1285
37003,"Alexander County, North Carolina",1012
37005,"Alleghany County, North Carolina",923
37007,"Anson County, North Carolina",917
37009,"Ashe County, North Carolina",955
37011,"Avery County, North Carolina",699
37013,"Beaufort County, North Carolina",1081
37015,"Bertie County, North Carolina",679
37017,"Bladen County, North Carolina",962
37019,"Brunswick County, North Carolina",1370
37021,"Buncombe County, North Carolina",1690
37023,"Burke County, North Carolina",953
37025,"Cabarrus County, North Carolina",1843
37027,"Caldwell County, North Carolina",923
37029,"Camden County, North Carolina",1430
37031,"Carteret County, North Carolina",1169
37033,"Caswell County, North Carolina",824
37035,"Catawba County, North Carolina",1106
37037,"Chatham County, North Carolina",2280
37039,"Cherokee County, North Carolina",877
37041,"Chowan County, North Carolina",1024
37043,"Clay County, North Carolina",883
37045,"Cleveland County, North Carolina",1094
37047,"Columbus County, North Carolina",941
37049,"Craven County, North Carolina",1254
37051,"Cumberland County, North Carolina",1608
37053,"Currituck County, North Carolina",1258
37055,"Dare County, North Carolina",1843
37057,"Davidson County, North Carolina",1044
37059,"Davie County, North Carolina",1367
37061,"Duplin County, North Carolina",735
37063,"Durham County, North Carolina",2575
37065,"Edgecombe County, North Carolina",1132
37067,"Forsyth County, North Carolina",1592
37069,"Franklin County, North Carolina",1423
37071,"Gaston County, North Carolina",1509
37073,"Gates County, North Carolina",1039
37075,"Graham County, North Carolina",743
37077,"Granville County, North Carolina",1536
37079,"Greene County, North Carolina",846
37081,"Guilford County, North Carolina",1828
37083,"Halifax County, North Carolina",960
37085,"Harnett County, North Carolina",1398
37087,"Haywood County, North Carolina",1334
37089,"Henderson County, North Carolina",1353
37091,"Hertford County, North Carolina",939
37093,"Hoke County, North Carolina",1228
37095,"Hyde County, North Carolina",1032
37097,"Iredell County, North Carolina",1432
37099,"Jackson County, North Carolina",829
37101,"Johnston County, North Carolina",1499
37103,"Jones County, North Carolina",765
37105,"Lee County, North Carolina",1499
37107,"Lenoir County, North Carolina",966
37109,"Lincoln County, North Carolina",1342
37111,"McDowell County, North Carolina",737
37113,"Macon County, North Carolina",816
37115,"Madison County, North Carolina",1134
37117,"Martin County, North Carolina",999
37119,"Mecklenburg County, North Carolina",2403
37121,"Mitchell County, North Carolina",935
37123,"Montgomery County, North Carolina",924
37125,"Moore County, North Carolina",1413
37127,"Nash County, North Carolina",1184
37129,"New Hanover County, North Carolina",1753
37131,"Northampton County, North Carolina",1057
37133,"Onslow County, North Carolina",1203
37135,"Orange County, North Carolina",3719
37137,"Pamlico County, North Carolina",1061
37139,"Pasquotank County, North Carolina",1325
37141,"Pender County, North Carolina",1516
37143,"Perquimans County, North Carolina",1210
37145,"Person County, North Carolina",1036
37147,"Pitt County, North Carolina",1374
37149,"Polk County, North Carolina",1313
37151,"Randolph County, North Carolina",1067
37153,"Richmond County, North Carolina",927
37155,"Robeson County, North Carolina",772
37157,"Rockingham County, North Carolina",1106
37159,"Rowan County, North Carolina",1183
37161,"Rutherford County, North Carolina",862
37163,"Sampson County, North Carolina",870
37165,"Scotland County, North Carolina",1052
37167,"Stanly County, North Carolina",1176
37169,"Stokes County, North Carolina",987
37171,"Surry County, North Carolina",931
37173,"Swain County, North Carolina",673
37175,"Transylvania County, North Carolina",1204
37177,"Tyrrell County, North Carolina",964
37179,"Union County, North Carolina",1907
37181,"Vance County, North Carolina",1015
37183,"Wake County, North Carolina",2519
37185,"Warren County, North Carolina",945
37187,"Washington County, North Carolina",937
37189,"Watauga County, North Carolina",1091
37191,"Wayne County, North Carolina",1058
37193,"Wilkes County, North Carolina",920
37195,"Wilson County, North Carolina",1303
37197,"Yadkin County, North Carolina",1109
37199,"Yancey County, North Carolina",1016
38001,"Adams County, North Dakota",969
38003,"Barnes County, North Dakota",1418
38005,"Benson County, North Dakota",740
38007,"Billings County, North Dakota",1199
38009,"Bottineau County, North Dakota",1132
38011,"Bowman County, North Dakota",1227
38013,"Burke County, North Dakota",799
38015,"Burleigh County, North Dakota",2370
38017,"Cass County, North Dakota",2827
38019,"Cavalier County, North Dakota",1163
38021,"Dickey County, North Dakota",1401
38023,"Divide County, North Dakota",955
38025,"Dunn County, North Dakota",1143
38027,"Eddy County, North Dakota",818
38029,"Emmons County, North Dakota",915
38031,"Foster County, North Dakota",1563
38033,"Golden Valley County, North Dakota",924
38035,"Grand Forks County, North Dakota",2447
38037,"Grant County, North Dakota",814
38039,"Griggs County, North Dakota",1223
38041,"Hettinger County, North Dakota",1133
38043,"Kidder County, North Dakota",658
38045,"LaMoure County, North Dakota",1051
38047,"Logan County, North Dakota",790
38049,"McHenry County, North Dakota",854
38051,"McIntosh County, North Dakota",666
38053,"McKenzie County, North Dakota",1352
38055,"McLean County, North Dakota",1405
38057,"Mercer County, North Dakota",1662
38059,"Morton County, North Dakota",2198
38061,"Mountrail County, North Dakota",1138
38063,"Nelson County, North Dakota",663
38065,"Oliver County, North Dakota",1020
38067,"Pembina County, North Dakota",1061
38069,"Pierce County, North Dakota",1471
38071,"Ramsey County, North Dakota",1453
38073,"Ransom County, North Dakota",1589
38075,"Renville County, North Dakota",1106
38077,"Richland County, North Dakota",1682
38079,"Rolette County, North Dakota",823
38081,"Sargent County, North Dakota",1391
38083,"Sheridan County, North Dakota",631
38085,"Sioux County, North Dakota",259
38087,"Slope County, North Dakota",360
38089,"Stark County, North Dakota",1921
38091,"Steele County, North Dakota",983
38093,"Stutsman County, North Dakota",1782
38095,"Towner County, North Dakota",790
38097,"Traill County, North Dakota",1478
38099,"Walsh County, North Dakota",1016
38101,"Ward County, North Dakota",2335
38103,"Wells County, North Dakota",1142
38105,"Williams County, North Dakota",1788
39001,"Adams County, Ohio",1152
39003,"Allen County, Ohio",1557
39005,"Ashland County, Ohio",1525
39007,"Ashtabula County, Ohio",1580
39009,"Athens County, Ohio",1822
39011,"Auglaize County, Ohio",1491
39013,"Belmont County, Ohio",1211
39015,"Brown County, Ohio",1329
39017,"Butler County, Ohio",2652
39019,"Carroll County, Ohio",1423
39021,"Champaign County, Ohio",1652
39023,"Clark County, Ohio",1684
39025,"Clermont County, Ohio",2608
39027,"Clinton County, Ohio",1444
39029,"Columbiana County, Ohio",1304
39031,"Coshocton County, Ohio",1183
39033,"Crawford County, Ohio",1279
39035,"Cuyahoga County, Ohio",3239
39037,"Darke County, Ohio",1328
39039,"Defiance County, Ohio",1511
39041,"Delaware County, Ohio",5757
39043,"Erie County, Ohio",2006
39045,"Fairfield County, Ohio",2586
39047,"Fayette County, Ohio",1347
39049,"Franklin County, Ohio",3536
39051,"Fulton County, Ohio",1911
39053,"Gallia County, Ohio",1206
39055,"Geauga County, Ohio",3801
39057,"Greene County, Ohio",3364
39059,"Guernsey County, Ohio",1305
39061,"Hamilton County, Ohio",2887
39063,"Hancock County, Ohio",1620
39065,"Hardin County, Ohio",1241
39067,"Harrison County, Ohio",980
39069,"Henry County, Ohio",1622
39071,"Highland County, Ohio",1298
39073,"Hocking County, Ohio",1460
39075,"Holmes County, Ohio",2500
39077,"Huron County, Ohio",1477
39079,"Jackson County, Ohio",1129
39081,"Jefferson County, Ohio",1046
39083,"Knox County, Ohio",1884
39085,"Lake County, Ohio",2882
39087,"Lawrence County, Ohio",930
39089,"Licking County, Ohio",2649
39091,"Logan County, Ohio",1520
39093,"Lorain County, Ohio",2586
39095,"Lucas County, Ohio",2398
39097,"Madison County, Ohio",2049
39099,"Mahoning County, Ohio",1706
39101,"Marion County, Ohio",1264
39103,"Medina County, Ohio",2968
39105,"Meigs County, Ohio",984
39107,"Mercer County, Ohio",1836
39109,"Miami County, Ohio",1753
39111,"Monroe County, Ohio",951
39113,"Montgomery County, Ohio",2612
39115,"Morgan County, Ohio",978
39117,"Morrow County, Ohio",1854
39119,"Muskingum County, Ohio",1333
39121,"Noble County, Ohio",950
39123,"Ottawa County, Ohio",1694
39125,"Paulding County, Ohio",1241
39127,"Perry County, Ohio",1282
39129,"Pickaway County, Ohio",1991
39131,"Pike County, Ohio",1157
39133,"Portage County, Ohio",2346
39135,"Preble County, Ohio",1499
39137,"Putnam County, Ohio",1520
39139,"Richland County, Ohio",1633
39141,"Ross County, Ohio",1369
39143,"Sandusky County, Ohio",1456
39145,"Scioto County, Ohio",1178
39147,"Seneca County, Ohio",1299
39149,"Shelby County, Ohio",1606
39151,"Stark County, Ohio",1961
39153,"Summit County, Ohio",2612
39155,"Trumbull County, Ohio",1588
39157,"Tuscarawas County, Ohio",1574
39159,"Union County, Ohio",3008
39161,"Van Wert County, Ohio",1180
39163,"Vinton County, Ohio",1128
39165,"Warren County, Ohio",3545
39167,"Washington County, Ohio",1350
39169,"Wayne County, Ohio",2088
39171,"Williams County, Ohio",1425
39173,"Wood County, Ohio",2474
39175,"Wyandot County, Ohio",1185
40001,"Adair County, Oklahoma",463
40003,"Alfalfa County, Oklahoma",473
40005,"Atoka County, Oklahoma",613
40007,"Beaver County, Oklahoma",657
40009,"Beckham County, Oklahoma",1040
40011,"Blaine County, Oklahoma",631
40013,"Bryan County, Oklahoma",809
40015,"Caddo County, Oklahoma",501
40017,"Canadian County, Oklahoma",1818
40019,"Carter County, Oklahoma",948
40021,"Cherokee County, Oklahoma",769
40023,"Choctaw County, Oklahoma",477
40025,"Cimarron County, Oklahoma",282
40027,"Cleveland County, Oklahoma",1961
40029,"Coal County, Oklahoma",530
40031,"Comanche County, Oklahoma",1204
40033,"Cotton County, Oklahoma",689
40035,"Craig County, Oklahoma",737
40037,"Creek County, Oklahoma",1047
40039,"Custer County, Oklahoma",1029
40041,"Delaware County, Oklahoma",798
40043,"Dewey County, Oklahoma",620
40045,"Ellis County, Oklahoma",694
40047,"Garfield County, Oklahoma",1084
40049,"Garvin County, Oklahoma",583
40051,"Grady County, Oklahoma",1061
40053,"Grant County, Oklahoma",406
40055,"Greer County, Oklahoma",563
40057,"Harmon County, Oklahoma",429
40059,"Harper County, Oklahoma",529
40061,"Haskell County, Oklahoma",495
40063,"Hughes County, Oklahoma",530
40065,"Jackson County, Oklahoma",755
40067,"Jefferson County, Oklahoma",446
40069,"Johnston County, Oklahoma",473
40071,"Kay County, Oklahoma",734
40073,"Kingfisher County, Oklahoma",874
40075,"Kiowa County, Oklahoma",463
40077,"Latimer County, Oklahoma",397
40079,"Le Flore County, Oklahoma",621
40081,"Lincoln County, Oklahoma",667
40083,"Logan County, Oklahoma",1375
40085,"Love County, Oklahoma",837
40087,"McClain County, Oklahoma",1609
40089,"McCurtain County, Oklahoma",399
40091,"McIntosh County, Oklahoma",670
40093,"Major County, Oklahoma",733
40095,"Marshall County, Oklahoma",605
40097,"Mayes County, Oklahoma",898
40099,"Murray County, Oklahoma",547
40101,"Muskogee County, Oklahoma",795
40103,"Noble County, Oklahoma",999
40105,"Nowata County, Oklahoma",681
40107,"Okfuskee County, Oklahoma",521
40109,"Oklahoma County, Oklahoma",1697
40111,"Okmulgee County, Oklahoma",627
40113,"Osage County, Oklahoma",991
40115,"Ottawa County, Oklahoma",591
40117,"Pawnee County, Oklahoma",736
40119,"Payne County, Oklahoma",1594
40121,"Pittsburg County, Oklahoma",592
40123,"Pontotoc County, Oklahoma",831
40125,"Pottawatomie County, Oklahoma",851
40127,"Pushmataha County, Oklahoma",369
40129,"Roger Mills County, Oklahoma",704
40131,"Rogers County, Oklahoma",1449
40133,"Seminole County, Oklahoma",423
40135,"Sequoyah County, Oklahoma",609
40137,"Stephens County, Oklahoma",868
40139,"Texas County, Oklahoma",686
40141,"Tillman County, Oklahoma",341
40143,"Tulsa County, Oklahoma",1815
40145,"Wagoner County, Oklahoma",1456
40147,"Washington County, Oklahoma",1227
40149,"Washita County, Oklahoma",534
40151,"Woods County, Oklahoma",573
40153,"Woodward County, Oklahoma",861
41001,"Baker County, Oregon",1750
41003,"Benton County, Oregon",3876
41005,"Clackamas County, Oregon",4124
41007,"Clatsop County, Oregon",2558
41009,"Columbia County, Oregon",2540
41011,"Coos County, Oregon",1812
41013,"Crook County, Oregon",2147
41015,"Curry County, Oregon",1689
41017,"Deschutes County, Oregon",2990
41019,"Douglas County, Oregon",1624
41021,"Gilliam County, Oregon",1347
41023,"Grant County, Oregon",1590
41025,"Harney County, Oregon",1582
41027,"Hood River County, Oregon",2745
41029,"Jackson County, Oregon",2650
41031,"Jefferson County, Oregon",2226
41033,"Josephine County, Oregon",1643
41035,"Klamath County, Oregon",1476
41037,"Lake County, Oregon",1504
41039,"Lane County, Oregon",2779
41041,"Lincoln County, Oregon",2562
41043,"Linn County, Oregon",2621
41045,"Malheur County, Oregon",1446
41047,"Marion County, Oregon",2824
41049,"Morrow County, Oregon",1667
41051,"Multnomah County, Oregon",4162
41053,"Polk County, Oregon",2863
41055,"Sherman County, Oregon",1461
41057,"Tillamook County, Oregon",1887
41059,"Umatilla County, Oregon",2027
41061,"Union County, Oregon",1787
41063,"Wallowa County, Oregon",1697
41065,"Wasco County, Oregon",2452
41067,"Washington County, Oregon",4113
41069,"Wheeler County, Oregon",1471
41071,"Yamhill County, Oregon",2975
42001,"Adams County, Pennsylvania",3234
42003,"Allegheny County, Pennsylvania",3098
42005,"Armstrong County, Pennsylvania",1990
42007,"Beaver County, Pennsylvania",2425
42009,"Bedford County, Pennsylvania",1236
42011,"Berks County, Pennsylvania",3843
42013,"Blair County, Pennsylvania",1546
42015,"Bradford County, Pennsylvania",1802
42017,"Bucks County, Pennsylvania",5265
42019,"Butler County, Pennsylvania",2633
42021,"Cambria County, Pennsylvania",1392
42023,"Cameron County, Pennsylvania",1384
42025,"Carbon County, Pennsylvania",2700
42027,"Centre County, Pennsylvania",2905
42029,"Chester County, Pennsylvania",5524
42031,"Clarion County, Pennsylvania",1389
42033,"Clearfield County, Pennsylvania",1353
42035,"Clinton County, Pennsylvania",1855
42037,"Columbia County, Pennsylvania",1873
42039,"Crawford County, Pennsylvania",1869
42041,"Cumberland County, Pennsylvania",2807
42043,"Dauphin County, Pennsylvania",2902
42045,"Delaware County, Pennsylvania",5323
42047,"Elk County, Pennsylvania",1499
42049,"Erie County, Pennsylvania",2554
42051,"Fayette County, Pennsylvania",1346
42053,"Forest County, Pennsylvania",1003
42055,"Franklin County, Pennsylvania",2332
42057,"Fulton County, Pennsylvania",1977
42059,"Greene County, Pennsylvania",1705
42061,"Huntingdon County, Pennsylvania",1452
42063,"Indiana County, Pennsylvania",2214
42065,"Jefferson County, Pennsylvania",1382
42067,"Juniata County, Pennsylvania",1799
42069,"Lackawanna County, Pennsylvania",2666
42071,"Lancaster County, Pennsylvania",3565
42073,"Lawrence County, Pennsylvania",1723
42075,"Lebanon County, Pennsylvania",2831
42077,"Lehigh County, Pennsylvania",4027
42079,"Luzerne County, Pennsylvania",2191
42081,"Lycoming County, Pennsylvania",2400
42083,"McKean County, Pennsylvania",1457
42085,"Mercer County, Pennsylvania",1690
42087,"Mifflin County, Pennsylvania",1871
42089,"Monroe County, Pennsylvania",4116
42091,"Montgomery County, Pennsylvania",5066
42093,"Montour County, Pennsylvania",1988
42095,"Northampton County, Pennsylvania",4386
42097,"Northumberland County, Pennsylvania",1495
42099,"Perry County, Pennsylvania",2419
42101,"Philadelphia County, Pennsylvania",1668
42103,"Pike County, Pennsylvania",3292
42105,"Potter County, Pennsylvania",1649
42107,"Schuylkill County, Pennsylvania",1764
42109,"Snyder County, Pennsylvania",2263
42111,"Somerset County, Pennsylvania",1350
42113,"Sullivan County, Pennsylvania",1547
42115,"Susquehanna County, Pennsylvania",2173
42117,"Tioga County, Pennsylvania",1911
42119,"Union County, Pennsylvania",2465
42121,"Venango County, Pennsylvania",1411
