id,state,rpp,metroName
29153,29,120.1923077,Missouri (Nonmetropolitan Portion)
29155,29,120.1923077,Missouri (Nonmetropolitan Portion)
29157,29,120.1923077,Missouri (Nonmetropolitan Portion)
29159,29,120.1923077,Missouri (Nonmetropolitan Portion)
29161,29,120.1923077,Missouri (Nonmetropolitan Portion)
29163,29,120.1923077,Missouri (Nonmetropolitan Portion)
29165,29,107.8748652,"Kansas City, MO-KS (Metropolitan Statistical Area)"
29167,29,112.1076233,"Springfield, MO (Metropolitan Statistical Area)"
29169,29,120.1923077,Missouri (Nonmetropolitan Portion)
29171,29,120.1923077,Missouri (Nonmetropolitan Portion)
29173,29,120.1923077,Missouri (Nonmetropolitan Portion)
29175,29,120.1923077,Missouri (Nonmetropolitan Portion)
29177,29,107.8748652,"Kansas City, MO-KS (Metropolitan Statistical Area)"
29179,29,120.1923077,Missouri (Nonmetropolitan Portion)
29181,29,120.1923077,Missouri (Nonmetropolitan Portion)
29183,29,112.4859393,"St. Louis, MO-IL (Metropolitan Statistical Area)"
29185,29,120.1923077,Missouri (Nonmetropolitan Portion)
29186,29,120.1923077,Missouri (Nonmetropolitan Portion)
29187,29,120.1923077,Missouri (Nonmetropolitan Portion)
29189,29,112.4859393,"St. Louis, MO-IL (Metropolitan Statistical Area)"
29195,29,120.1923077,Missouri (Nonmetropolitan Portion)
29197,29,120.1923077,Missouri (Nonmetropolitan Portion)
29199,29,120.1923077,Missouri (Nonmetropolitan Portion)
29201,29,120.1923077,Missouri (Nonmetropolitan Portion)
29203,29,120.1923077,Missouri (Nonmetropolitan Portion)
29205,29,120.1923077,Missouri (Nonmetropolitan Portion)
29207,29,120.1923077,Missouri (Nonmetropolitan Portion)
29209,29,120.1923077,Missouri (Nonmetropolitan Portion)
29211,29,120.1923077,Missouri (Nonmetropolitan Portion)
29213,29,120.1923077,Missouri (Nonmetropolitan Portion)
29215,29,120.1923077,Missouri (Nonmetropolitan Portion)
29217,29,120.1923077,Missouri (Nonmetropolitan Portion)
29219,29,112.4859393,"St. Louis, MO-IL (Metropolitan Statistical Area)"
29221,29,120.1923077,Missouri (Nonmetropolitan Portion)
29223,29,120.1923077,Missouri (Nonmetropolitan Portion)
29225,29,112.1076233,"Springfield, MO (Metropolitan Statistical Area)"
29227,29,120.1923077,Missouri (Nonmetropolitan Portion)
29229,29,120.1923077,Missouri (Nonmetropolitan Portion)
29510,29,112.4859393,"St. Louis, MO-IL (Metropolitan Statistical Area)"
30001,30,107.8748652,Montana (Nonmetropolitan Portion)
30003,30,107.8748652,Montana (Nonmetropolitan Portion)
30005,30,107.8748652,Montana (Nonmetropolitan Portion)
30007,30,107.8748652,Montana (Nonmetropolitan Portion)
30009,30,104.7120419,"Billings, MT (Metropolitan Statistical Area)"
30011,30,107.8748652,Montana (Nonmetropolitan Portion)
30013,30,106.0445387,"Great Falls, MT (Metropolitan Statistical Area)"
30015,30,107.8748652,Montana (Nonmetropolitan Portion)
30017,30,107.8748652,Montana (Nonmetropolitan Portion)
30019,30,107.8748652,Montana (Nonmetropolitan Portion)
30021,30,107.8748652,Montana (Nonmetropolitan Portion)
30023,30,107.8748652,Montana (Nonmetropolitan Portion)
30025,30,107.8748652,Montana (Nonmetropolitan Portion)
30027,30,107.8748652,Montana (Nonmetropolitan Portion)
30029,30,107.8748652,Montana (Nonmetropolitan Portion)
30031,30,107.8748652,Montana (Nonmetropolitan Portion)
30033,30,107.8748652,Montana (Nonmetropolitan Portion)
30035,30,107.8748652,Montana (Nonmetropolitan Portion)
30037,30,104.7120419,"Billings, MT (Metropolitan Statistical Area)"
30039,30,107.8748652,Montana (Nonmetropolitan Portion)
30041,30,107.8748652,Montana (Nonmetropolitan Portion)
30043,30,107.8748652,Montana (Nonmetropolitan Portion)
30045,30,107.8748652,Montana (Nonmetropolitan Portion)
30047,30,107.8748652,Montana (Nonmetropolitan Portion)
30049,30,107.8748652,Montana (Nonmetropolitan Portion)
30051,30,107.8748652,Montana (Nonmetropolitan Portion)
30053,30,107.8748652,Montana (Nonmetropolitan Portion)
30055,30,107.8748652,Montana (Nonmetropolitan Portion)
30057,30,107.8748652,Montana (Nonmetropolitan Portion)
30059,30,107.8748652,Montana (Nonmetropolitan Portion)
30061,30,107.8748652,Montana (Nonmetropolitan Portion)
30063,30,103.626943,"Missoula, MT (Metropolitan Statistical Area)"
30065,30,107.8748652,Montana (Nonmetropolitan Portion)
30067,30,107.8748652,Montana (Nonmetropolitan Portion)
30069,30,107.8748652,Montana (Nonmetropolitan Portion)
30071,30,107.8748652,Montana (Nonmetropolitan Portion)
30073,30,107.8748652,Montana (Nonmetropolitan Portion)
30075,30,107.8748652,Montana (Nonmetropolitan Portion)
30077,30,107.8748652,Montana (Nonmetropolitan Portion)
30079,30,107.8748652,Montana (Nonmetropolitan Portion)
30081,30,107.8748652,Montana (Nonmetropolitan Portion)
30083,30,107.8748652,Montana (Nonmetropolitan Portion)
30085,30,107.8748652,Montana (Nonmetropolitan Portion)
30087,30,107.8748652,Montana (Nonmetropolitan Portion)
30089,30,107.8748652,Montana (Nonmetropolitan Portion)
30091,30,107.8748652,Montana (Nonmetropolitan Portion)
30093,30,107.8748652,Montana (Nonmetropolitan Portion)
30095,30,107.8748652,Montana (Nonmetropolitan Portion)
30097,30,107.8748652,Montana (Nonmetropolitan Portion)
30099,30,107.8748652,Montana (Nonmetropolitan Portion)
30101,30,107.8748652,Montana (Nonmetropolitan Portion)
30103,30,107.8748652,Montana (Nonmetropolitan Portion)
30105,30,107.8748652,Montana (Nonmetropolitan Portion)
30107,30,107.8748652,Montana (Nonmetropolitan Portion)
30109,30,107.8748652,Montana (Nonmetropolitan Portion)
30111,30,104.7120419,"Billings, MT (Metropolitan Statistical Area)"
31001,31,118.0637544,Nebraska (Nonmetropolitan Portion)
31003,31,118.0637544,Nebraska (Nonmetropolitan Portion)
31005,31,118.0637544,Nebraska (Nonmetropolitan Portion)
31007,31,118.0637544,Nebraska (Nonmetropolitan Portion)
31009,31,118.0637544,Nebraska (Nonmetropolitan Portion)
31011,31,118.0637544,Nebraska (Nonmetropolitan Portion)
31013,31,118.0637544,Nebraska (Nonmetropolitan Portion)
31015,31,118.0637544,Nebraska (Nonmetropolitan Portion)
31017,31,118.0637544,Nebraska (Nonmetropolitan Portion)
31019,31,118.0637544,Nebraska (Nonmetropolitan Portion)
31021,31,118.0637544,Nebraska (Nonmetropolitan Portion)
31023,31,118.0637544,Nebraska (Nonmetropolitan Portion)
31025,31,106.0445387,"Omaha-Council Bluffs, NE-IA (Metropolitan Statistical Area)"
31027,31,118.0637544,Nebraska (Nonmetropolitan Portion)
31029,31,118.0637544,Nebraska (Nonmetropolitan Portion)
31031,31,118.0637544,Nebraska (Nonmetropolitan Portion)
31033,31,118.0637544,Nebraska (Nonmetropolitan Portion)
31035,31,118.0637544,Nebraska (Nonmetropolitan Portion)
31037,31,118.0637544,Nebraska (Nonmetropolitan Portion)
31039,31,118.0637544,Nebraska (Nonmetropolitan Portion)
31041,31,118.0637544,Nebraska (Nonmetropolitan Portion)
31043,31,110.9877913,"Sioux City, IA-NE-SD (Metropolitan Statistical Area)"
31045,31,118.0637544,Nebraska (Nonmetropolitan Portion)
31047,31,118.0637544,Nebraska (Nonmetropolitan Portion)
31049,31,118.0637544,Nebraska (Nonmetropolitan Portion)
31051,31,110.9877913,"Sioux City, IA-NE-SD (Metropolitan Statistical Area)"
31053,31,118.0637544,Nebraska (Nonmetropolitan Portion)
31055,31,106.0445387,"Omaha-Council Bluffs, NE-IA (Metropolitan Statistical Area)"
31057,31,118.0637544,Nebraska (Nonmetropolitan Portion)
31059,31,118.0637544,Nebraska (Nonmetropolitan Portion)
31061,31,118.0637544,Nebraska (Nonmetropolitan Portion)
31063,31,118.0637544,Nebraska (Nonmetropolitan Portion)
31065,31,118.0637544,Nebraska (Nonmetropolitan Portion)
31067,31,118.0637544,Nebraska (Nonmetropolitan Portion)
31069,31,118.0637544,Nebraska (Nonmetropolitan Portion)
31071,31,118.0637544,Nebraska (Nonmetropolitan Portion)
31073,31,118.0637544,Nebraska (Nonmetropolitan Portion)
31075,31,118.0637544,Nebraska (Nonmetropolitan Portion)
31077,31,118.0637544,Nebraska (Nonmetropolitan Portion)
31079,31,118.0637544,"Grand Island, NE (Metropolitan Statistical Area)"
31081,31,118.0637544,"Grand Island, NE (Metropolitan Statistical Area)"
31083,31,118.0637544,Nebraska (Nonmetropolitan Portion)
31085,31,118.0637544,Nebraska (Nonmetropolitan Portion)
31087,31,118.0637544,Nebraska (Nonmetropolitan Portion)
31089,31,118.0637544,Nebraska (Nonmetropolitan Portion)
31091,31,118.0637544,Nebraska (Nonmetropolitan Portion)
31093,31,118.0637544,"Grand Island, NE (Metropolitan Statistical Area)"
31095,31,118.0637544,Nebraska (Nonmetropolitan Portion)
31097,31,118.0637544,Nebraska (Nonmetropolitan Portion)
31099,31,118.0637544,Nebraska (Nonmetropolitan Portion)
31101,31,118.0637544,Nebraska (Nonmetropolitan Portion)
31103,31,118.0637544,Nebraska (Nonmetropolitan Portion)
31105,31,118.0637544,Nebraska (Nonmetropolitan Portion)
31107,31,118.0637544,Nebraska (Nonmetropolitan Portion)
31109,31,107.6426265,"Lincoln, NE (Metropolitan Statistical Area)"
31111,31,118.0637544,Nebraska (Nonmetropolitan Portion)
31113,31,118.0637544,Nebraska (Nonmetropolitan Portion)
31115,31,118.0637544,Nebraska (Nonmetropolitan Portion)
31117,31,118.0637544,Nebraska (Nonmetropolitan Portion)
31119,31,118.0637544,Nebraska (Nonmetropolitan Portion)
31121,31,118.0637544,"Grand Island, NE (Metropolitan Statistical Area)"
31123,31,118.0637544,Nebraska (Nonmetropolitan Portion)
31125,31,118.0637544,Nebraska (Nonmetropolitan Portion)
31127,31,118.0637544,Nebraska (Nonmetropolitan Portion)
31129,31,118.0637544,Nebraska (Nonmetropolitan Portion)
31131,31,118.0637544,Nebraska (Nonmetropolitan Portion)
31133,31,118.0637544,Nebraska (Nonmetropolitan Portion)
31135,31,118.0637544,Nebraska (Nonmetropolitan Portion)
31137,31,118.0637544,Nebraska (Nonmetropolitan Portion)
31139,31,118.0637544,Nebraska (Nonmetropolitan Portion)
31141,31,118.0637544,Nebraska (Nonmetropolitan Portion)
31143,31,118.0637544,Nebraska (Nonmetropolitan Portion)
31145,31,118.0637544,Nebraska (Nonmetropolitan Portion)
31147,31,118.0637544,Nebraska (Nonmetropolitan Portion)
31149,31,118.0637544,Nebraska (Nonmetropolitan Portion)
31151,31,118.0637544,Nebraska (Nonmetropolitan Portion)
31153,31,106.0445387,"Omaha-Council Bluffs, NE-IA (Metropolitan Statistical Area)"
31155,31,106.0445387,"Omaha-Council Bluffs, NE-IA (Metropolitan Statistical Area)"
31157,31,118.0637544,Nebraska (Nonmetropolitan Portion)
31159,31,107.6426265,"Lincoln, NE (Metropolitan Statistical Area)"
31161,31,118.0637544,Nebraska (Nonmetropolitan Portion)
31163,31,118.0637544,Nebraska (Nonmetropolitan Portion)
31165,31,118.0637544,Nebraska (Nonmetropolitan Portion)
31167,31,118.0637544,Nebraska (Nonmetropolitan Portion)
31169,31,118.0637544,Nebraska (Nonmetropolitan Portion)
31171,31,118.0637544,Nebraska (Nonmetropolitan Portion)
31173,31,118.0637544,Nebraska (Nonmetropolitan Portion)
31175,31,118.0637544,Nebraska (Nonmetropolitan Portion)
31177,31,106.0445387,"Omaha-Council Bluffs, NE-IA (Metropolitan Statistical Area)"
31179,31,118.0637544,Nebraska (Nonmetropolitan Portion)
31181,31,118.0637544,Nebraska (Nonmetropolitan Portion)
31183,31,118.0637544,Nebraska (Nonmetropolitan Portion)
31185,31,118.0637544,Nebraska (Nonmetropolitan Portion)
32001,32,105.0420168,Nevada (Nonmetropolitan Portion)
32003,32,100.7049345,"Las Vegas-Henderson-Paradise, NV (Metropolitan Statistical Area)"
32005,32,105.0420168,Nevada (Nonmetropolitan Portion)
32007,32,105.0420168,Nevada (Nonmetropolitan Portion)
32009,32,105.0420168,Nevada (Nonmetropolitan Portion)
32011,32,105.0420168,Nevada (Nonmetropolitan Portion)
32013,32,105.0420168,Nevada (Nonmetropolitan Portion)
32015,32,105.0420168,Nevada (Nonmetropolitan Portion)
32017,32,105.0420168,Nevada (Nonmetropolitan Portion)
32019,32,105.0420168,Nevada (Nonmetropolitan Portion)
32021,32,105.0420168,Nevada (Nonmetropolitan Portion)
32023,32,105.0420168,Nevada (Nonmetropolitan Portion)
32027,32,105.0420168,Nevada (Nonmetropolitan Portion)
32029,32,100.5025126,"Reno, NV (Metropolitan Statistical Area)"
32031,32,100.5025126,"Reno, NV (Metropolitan Statistical Area)"
32033,32,105.0420168,Nevada (Nonmetropolitan Portion)
32510,32,102.0408163,"Carson City, NV (Metropolitan Statistical Area)"
33001,33,98.71668312,New Hampshire (Nonmetropolitan Portion)
33003,33,98.71668312,New Hampshire (Nonmetropolitan Portion)
33005,33,98.71668312,New Hampshire (Nonmetropolitan Portion)
33007,33,98.71668312,New Hampshire (Nonmetropolitan Portion)
33009,33,98.71668312,New Hampshire (Nonmetropolitan Portion)
33011,33,91.82736455,"Manchester-Nashua, NH (Metropolitan Statistical Area)"
33013,33,98.71668312,New Hampshire (Nonmetropolitan Portion)
33015,33,89.60573477,"Boston-Cambridge-Newton, MA-NH (Metropolitan Statistical Area)"
33017,33,89.60573477,"Boston-Cambridge-Newton, MA-NH (Metropolitan Statistical Area)"
33019,33,98.71668312,New Hampshire (Nonmetropolitan Portion)
34001,34,92.25092251,"Atlantic City-Hammonton, NJ (Metropolitan Statistical Area)"
34003,34,81.83306056,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)"
34005,34,91.74311927,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)"
34007,34,91.74311927,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)"
34009,34,91.91176471,"Ocean City, NJ (Metropolitan Statistical Area)"
34011,34,95.23809524,"Vineland-Bridgeton, NJ (Metropolitan Statistical Area)"
34013,34,81.83306056,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)"
34015,34,91.74311927,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)"
34017,34,81.83306056,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)"
34019,34,81.83306056,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)"
34021,34,89.68609865,"Trenton, NJ (Metropolitan Statistical Area)"
34023,34,81.83306056,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)"
34025,34,81.83306056,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)"
34027,34,81.83306056,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)"
34029,34,81.83306056,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)"
34031,34,81.83306056,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)"
34033,34,91.74311927,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)"
34035,34,81.83306056,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)"
34037,34,81.83306056,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)"
34039,34,81.83306056,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)"
34041,34,100.1001001,"Allentown-Bethlehem-Easton, PA-NJ (Metropolitan Statistical Area)"
35001,35,103.5196687,"Albuquerque, NM (Metropolitan Statistical Area)"
35003,35,109.2896175,New Mexico (Nonmetropolitan Portion)
35005,35,109.2896175,New Mexico (Nonmetropolitan Portion)
35006,35,109.2896175,New Mexico (Nonmetropolitan Portion)
35007,35,109.2896175,New Mexico (Nonmetropolitan Portion)
35009,35,109.2896175,New Mexico (Nonmetropolitan Portion)
35011,35,109.2896175,New Mexico (Nonmetropolitan Portion)
35013,35,108.1081081,"Las Cruces, NM (Metropolitan Statistical Area)"
35015,35,109.2896175,New Mexico (Nonmetropolitan Portion)
35017,35,109.2896175,New Mexico (Nonmetropolitan Portion)
35019,35,109.2896175,New Mexico (Nonmetropolitan Portion)
35021,35,109.2896175,New Mexico (Nonmetropolitan Portion)
35023,35,109.2896175,New Mexico (Nonmetropolitan Portion)
35025,35,109.2896175,New Mexico (Nonmetropolitan Portion)
35027,35,109.2896175,New Mexico (Nonmetropolitan Portion)
35028,35,109.2896175,New Mexico (Nonmetropolitan Portion)
35029,35,109.2896175,New Mexico (Nonmetropolitan Portion)
35031,35,109.2896175,New Mexico (Nonmetropolitan Portion)
35033,35,109.2896175,New Mexico (Nonmetropolitan Portion)
35035,35,109.2896175,New Mexico (Nonmetropolitan Portion)
35037,35,109.2896175,New Mexico (Nonmetropolitan Portion)
35039,35,109.2896175,New Mexico (Nonmetropolitan Portion)
35041,35,109.2896175,New Mexico (Nonmetropolitan Portion)
35043,35,103.5196687,"Albuquerque, NM (Metropolitan Statistical Area)"
35045,35,107.8748652,"Farmington, NM (Metropolitan Statistical Area)"
35047,35,109.2896175,New Mexico (Nonmetropolitan Portion)
35049,35,100.8064516,"Santa Fe, NM (Metropolitan Statistical Area)"
35051,35,109.2896175,New Mexico (Nonmetropolitan Portion)
35053,35,109.2896175,New Mexico (Nonmetropolitan Portion)
35055,35,109.2896175,New Mexico (Nonmetropolitan Portion)
35057,35,103.5196687,"Albuquerque, NM (Metropolitan Statistical Area)"
35059,35,109.2896175,New Mexico (Nonmetropolitan Portion)
35061,35,103.5196687,"Albuquerque, NM (Metropolitan Statistical Area)"
36001,36,100.9081736,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)"
36003,36,104.4932079,New York (Nonmetropolitan Portion)
36005,36,81.83306056,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)"
36007,36,104.6025105,"Binghamton, NY (Metropolitan Statistical Area)"
36009,36,104.4932079,New York (Nonmetropolitan Portion)
36011,36,104.4932079,New York (Nonmetropolitan Portion)
36013,36,104.4932079,New York (Nonmetropolitan Portion)
36015,36,106.1571125,"Elmira, NY (Metropolitan Statistical Area)"
36017,36,104.4932079,New York (Nonmetropolitan Portion)
36019,36,104.4932079,New York (Nonmetropolitan Portion)
36021,36,104.4932079,New York (Nonmetropolitan Portion)
36023,36,104.4932079,New York (Nonmetropolitan Portion)
36025,36,104.4932079,New York (Nonmetropolitan Portion)
36027,36,81.83306056,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)"
36029,36,106.6098081,"Buffalo-Cheektowaga-Niagara Falls, NY (Metropolitan Statistical Area)"
36031,36,104.4932079,New York (Nonmetropolitan Portion)
36033,36,104.4932079,New York (Nonmetropolitan Portion)
36035,36,104.4932079,New York (Nonmetropolitan Portion)
36037,36,104.4932079,New York (Nonmetropolitan Portion)
36039,36,104.4932079,New York (Nonmetropolitan Portion)
36041,36,104.4932079,New York (Nonmetropolitan Portion)
36043,36,107.5268817,"Utica-Rome, NY (Metropolitan Statistical Area)"
36045,36,104.4932079,"Watertown-Fort Drum, NY (Metropolitan Statistical Area)"
36047,36,81.83306056,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)"
36049,36,104.4932079,New York (Nonmetropolitan Portion)
36051,36,102.3541453,"Rochester, NY (Metropolitan Statistical Area)"
36053,36,104.2752868,"Syracuse, NY (Metropolitan Statistical Area)"
36055,36,102.3541453,"Rochester, NY (Metropolitan Statistical Area)"
36057,36,104.4932079,New York (Nonmetropolitan Portion)
36059,36,81.83306056,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)"
36061,36,81.83306056,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)"
36063,36,106.6098081,"Buffalo-Cheektowaga-Niagara Falls, NY (Metropolitan Statistical Area)"
36065,36,107.5268817,"Utica-Rome, NY (Metropolitan Statistical Area)"
36067,36,104.2752868,"Syracuse, NY (Metropolitan Statistical Area)"
36069,36,102.3541453,"Rochester, NY (Metropolitan Statistical Area)"
36071,36,81.83306056,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)"
36073,36,102.3541453,"Rochester, NY (Metropolitan Statistical Area)"
36075,36,104.2752868,"Syracuse, NY (Metropolitan Statistical Area)"
36077,36,104.4932079,New York (Nonmetropolitan Portion)
36079,36,81.83306056,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)"
36081,36,81.83306056,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)"
36083,36,100.9081736,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)"
36085,36,81.83306056,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)"
36087,36,81.83306056,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)"
36089,36,104.4932079,New York (Nonmetropolitan Portion)
36091,36,100.9081736,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)"
36093,36,100.9081736,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)"
36095,36,100.9081736,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)"
36097,36,104.4932079,New York (Nonmetropolitan Portion)
36099,36,104.4932079,New York (Nonmetropolitan Portion)
36101,36,104.4932079,New York (Nonmetropolitan Portion)
36103,36,81.83306056,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)"
36105,36,104.4932079,New York (Nonmetropolitan Portion)
36107,36,104.6025105,"Binghamton, NY (Metropolitan Statistical Area)"
36109,36,95.87727709,"Ithaca, NY (Metropolitan Statistical Area)"
36111,36,97.46588694,"Kingston, NY (Metropolitan Statistical Area)"
36113,36,102.3541453,"Glens Falls, NY (Metropolitan Statistical Area)"
36115,36,102.3541453,"Glens Falls, NY (Metropolitan Statistical Area)"
36117,36,102.3541453,"Rochester, NY (Metropolitan Statistical Area)"
36119,36,81.83306056,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)"
36121,36,104.4932079,New York (Nonmetropolitan Portion)
36123,36,102.3541453,"Rochester, NY (Metropolitan Statistical Area)"
37001,37,111.1111111,"Burlington, NC (Metropolitan Statistical Area)"
37003,37,112.3595506,"Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)"
37005,37,115.6069364,North Carolina (Nonmetropolitan Portion)
37007,37,115.6069364,North Carolina (Nonmetropolitan Portion)
37009,37,115.6069364,North Carolina (Nonmetropolitan Portion)
37011,37,115.6069364,North Carolina (Nonmetropolitan Portion)
37013,37,115.6069364,North Carolina (Nonmetropolitan Portion)
37015,37,115.6069364,North Carolina (Nonmetropolitan Portion)
37017,37,115.6069364,North Carolina (Nonmetropolitan Portion)
37019,37,107.1811361,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC (Metropolitan Statistical Area)"
37021,37,108.6956522,"Asheville, NC (Metropolitan Statistical Area)"
37023,37,112.3595506,"Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)"
37025,37,106.0445387,"Charlotte-Concord-Gastonia, NC-SC (Metropolitan Statistical Area)"
37027,37,112.3595506,"Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)"
37029,37,115.6069364,North Carolina (Nonmetropolitan Portion)
37031,37,115.6069364,North Carolina (Nonmetropolitan Portion)
37033,37,115.6069364,North Carolina (Nonmetropolitan Portion)
37035,37,112.3595506,"Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)"
37037,37,105.2631579,"Durham-Chapel Hill, NC (Metropolitan Statistical Area)"
37039,37,115.6069364,North Carolina (Nonmetropolitan Portion)
37041,37,115.6069364,North Carolina (Nonmetropolitan Portion)
37043,37,115.6069364,North Carolina (Nonmetropolitan Portion)
37045,37,115.6069364,North Carolina (Nonmetropolitan Portion)
37047,37,115.6069364,North Carolina (Nonmetropolitan Portion)
37049,37,115.6069364,"New Bern, NC (Metropolitan Statistical Area)"
37051,37,109.2896175,"Fayetteville, NC (Metropolitan Statistical Area)"
37053,37,100.7049345,"Virginia Beach-Norfolk-Newport News, VA-NC (Metropolitan Statistical Area)"
37055,37,115.6069364,North Carolina (Nonmetropolitan Portion)
37057,37,110.0110011,"Winston-Salem, NC (Metropolitan Statistical Area)"
37059,37,110.0110011,"Winston-Salem, NC (Metropolitan Statistical Area)"
37061,37,115.6069364,North Carolina (Nonmetropolitan Portion)
37063,37,105.2631579,"Durham-Chapel Hill, NC (Metropolitan Statistical Area)"
37065,37,115.2073733,"Rocky Mount, NC (Metropolitan Statistical Area)"
37067,37,110.0110011,"Winston-Salem, NC (Metropolitan Statistical Area)"
37069,37,105.0420168,"Raleigh, NC (Metropolitan Statistical Area)"
37071,37,106.0445387,"Charlotte-Concord-Gastonia, NC-SC (Metropolitan Statistical Area)"
37073,37,100.7049345,"Virginia Beach-Norfolk-Newport News, VA-NC (Metropolitan Statistical Area)"
37075,37,115.6069364,North Carolina (Nonmetropolitan Portion)
37077,37,115.6069364,North Carolina (Nonmetropolitan Portion)
37079,37,115.6069364,North Carolina (Nonmetropolitan Portion)
37081,37,110.619469,"Greensboro-High Point, NC (Metropolitan Statistical Area)"
37083,37,115.6069364,North Carolina (Nonmetropolitan Portion)
37085,37,115.6069364,North Carolina (Nonmetropolitan Portion)
37087,37,108.6956522,"Asheville, NC (Metropolitan Statistical Area)"
37089,37,108.6956522,"Asheville, NC (Metropolitan Statistical Area)"
37091,37,115.6069364,North Carolina (Nonmetropolitan Portion)
37093,37,109.2896175,"Fayetteville, NC (Metropolitan Statistical Area)"
37095,37,115.6069364,North Carolina (Nonmetropolitan Portion)
37097,37,106.0445387,"Charlotte-Concord-Gastonia, NC-SC (Metropolitan Statistical Area)"
37099,37,115.6069364,North Carolina (Nonmetropolitan Portion)
37101,37,105.0420168,"Raleigh, NC (Metropolitan Statistical Area)"
37103,37,115.6069364,"New Bern, NC (Metropolitan Statistical Area)"
37105,37,115.6069364,North Carolina (Nonmetropolitan Portion)
37107,37,115.6069364,North Carolina (Nonmetropolitan Portion)
37109,37,106.0445387,"Charlotte-Concord-Gastonia, NC-SC (Metropolitan Statistical Area)"
37111,37,115.6069364,North Carolina (Nonmetropolitan Portion)
37113,37,115.6069364,North Carolina (Nonmetropolitan Portion)
37115,37,108.6956522,"Asheville, NC (Metropolitan Statistical Area)"
37117,37,115.6069364,North Carolina (Nonmetropolitan Portion)
37119,37,106.0445387,"Charlotte-Concord-Gastonia, NC-SC (Metropolitan Statistical Area)"
37121,37,115.6069364,North Carolina (Nonmetropolitan Portion)
37123,37,115.6069364,North Carolina (Nonmetropolitan Portion)
37125,37,115.6069364,North Carolina (Nonmetropolitan Portion)
37127,37,115.2073733,"Rocky Mount, NC (Metropolitan Statistical Area)"
37129,37,106.4962726,"Wilmington, NC (Metropolitan Statistical Area)"
37131,37,115.6069364,North Carolina (Nonmetropolitan Portion)
37133,37,104.1666667,"Jacksonville, NC (Metropolitan Statistical Area)"
37135,37,105.2631579,"Durham-Chapel Hill, NC (Metropolitan Statistical Area)"
37137,37,115.6069364,"New Bern, NC (Metropolitan Statistical Area)"
37139,37,115.6069364,North Carolina (Nonmetropolitan Portion)
37141,37,106.4962726,"Wilmington, NC (Metropolitan Statistical Area)"
37143,37,115.6069364,North Carolina (Nonmetropolitan Portion)
37145,37,105.2631579,"Durham-Chapel Hill, NC (Metropolitan Statistical Area)"
37147,37,113.1221719,"Greenville, NC (Metropolitan Statistical Area)"
37149,37,115.6069364,North Carolina (Nonmetropolitan Portion)
37151,37,110.619469,"Greensboro-High Point, NC (Metropolitan Statistical Area)"
37153,37,115.6069364,North Carolina (Nonmetropolitan Portion)
37155,37,115.6069364,North Carolina (Nonmetropolitan Portion)
