fips,name,tax
45005,"Allendale County, South Carolina",360
45007,"Anderson County, South Carolina",742
45009,"Bamberg County, South Carolina",478
45011,"Barnwell County, South Carolina",494
45013,"Beaufort County, South Carolina",1342
45015,"Berkeley County, South Carolina",783
45017,"Calhoun County, South Carolina",548
45019,"Charleston County, South Carolina",1241
45021,"Cherokee County, South Carolina",482
45023,"Chester County, South Carolina",557
45025,"Chesterfield County, South Carolina",325
45027,"Clarendon County, South Carolina",523
45029,"Colleton County, South Carolina",556
45031,"Darlington County, South Carolina",378
45033,"Dillon County, South Carolina",353
45035,"Dorchester County, South Carolina",1164
45037,"Edgefield County, South Carolina",582
45039,"Fairfield County, South Carolina",594
45041,"Florence County, South Carolina",504
45043,"Georgetown County, South Carolina",831
45045,"Greenville County, South Carolina",1057
45047,"Greenwood County, South Carolina",725
45049,"Hampton County, South Carolina",530
45051,"Horry County, South Carolina",607
45053,"Jasper County, South Carolina",648
45055,"Kershaw County, South Carolina",595
45057,"Lancaster County, South Carolina",749
45059,"Laurens County, South Carolina",432
45061,"Lee County, South Carolina",476
45063,"Lexington County, South Carolina",753
45065,"McCormick County, South Carolina",581
45067,"Marion County, South Carolina",389
45069,"Marlboro County, South Carolina",328
45071,"Newberry County, South Carolina",860
45073,"Oconee County, South Carolina",675
45075,"Orangeburg County, South Carolina",613
45077,"Pickens County, South Carolina",581
45079,"Richland County, South Carolina",1174
45081,"Saluda County, South Carolina",557
45083,"Spartanburg County, South Carolina",779
45085,"Sumter County, South Carolina",657
45087,"Union County, South Carolina",494
45089,"Williamsburg County, South Carolina",427
45091,"York County, South Carolina",1003
46003,"Aurora County, South Dakota",943
46005,"Beadle County, South Dakota",1491
46007,"Bennett County, South Dakota",1104
46009,"Bon Homme County, South Dakota",1196
46011,"Brookings County, South Dakota",2174
46013,"Brown County, South Dakota",1922
46015,"Brule County, South Dakota",1365
46017,"Buffalo County, South Dakota",844
46019,"Butte County, South Dakota",1592
46021,"Campbell County, South Dakota",835
46023,"Charles Mix County, South Dakota",1099
46025,"Clark County, South Dakota",994
46027,"Clay County, South Dakota",1978
46029,"Codington County, South Dakota",1604
46031,"Corson County, South Dakota",653
46033,"Custer County, South Dakota",1977
46035,"Davison County, South Dakota",1865
46037,"Day County, South Dakota",1049
46039,"Deuel County, South Dakota",1102
46041,"Dewey County, South Dakota",760
46043,"Douglas County, South Dakota",952
46045,"Edmunds County, South Dakota",1024
46047,"Fall River County, South Dakota",1417
46049,"Faulk County, South Dakota",600
46051,"Grant County, South Dakota",1208
46053,"Gregory County, South Dakota",909
46055,"Haakon County, South Dakota",884
46057,"Hamlin County, South Dakota",1411
46059,"Hand County, South Dakota",1090
46061,"Hanson County, South Dakota",1353
46063,"Harding County, South Dakota",837
46065,"Hughes County, South Dakota",2162
46067,"Hutchinson County, South Dakota",1168
46069,"Hyde County, South Dakota",1202
46071,"Jackson County, South Dakota",742
46073,"Jerauld County, South Dakota",916
46075,"Jones County, South Dakota",641
46077,"Kingsbury County, South Dakota",1224
46079,"Lake County, South Dakota",1616
46081,"Lawrence County, South Dakota",2127
46083,"Lincoln County, South Dakota",2745
46085,"Lyman County, South Dakota",847
46087,"McCook County, South Dakota",1422
46089,"McPherson County, South Dakota",1027
46091,"Marshall County, South Dakota",1149
46093,"Meade County, South Dakota",2146
46095,"Mellette County, South Dakota",744
46097,"Miner County, South Dakota",907
46099,"Minnehaha County, South Dakota",2178
46101,"Moody County, South Dakota",1500
46103,"Pennington County, South Dakota",2279
46105,"Perkins County, South Dakota",857
46107,"Potter County, South Dakota",1017
46109,"Roberts County, South Dakota",1090
46111,"Sanborn County, South Dakota",766
46113,"Shannon County, South Dakota",200
46115,"Spink County, South Dakota",1028
46117,"Stanley County, South Dakota",1553
46119,"Sully County, South Dakota",1113
46121,"Todd County, South Dakota",750
46123,"Tripp County, South Dakota",927
46125,"Turner County, South Dakota",1386
46127,"Union County, South Dakota",1967
46129,"Walworth County, South Dakota",1086
46135,"Yankton County, South Dakota",1796
46137,"Ziebach County, South Dakota",540
47001,"Anderson County, Tennessee",1037
47003,"Bedford County, Tennessee",798
47005,"Benton County, Tennessee",554
47007,"Bledsoe County, Tennessee",544
47009,"Blount County, Tennessee",941
47011,"Bradley County, Tennessee",850
47013,"Campbell County, Tennessee",492
47015,"Cannon County, Tennessee",755
47017,"Carroll County, Tennessee",652
47019,"Carter County, Tennessee",615
47021,"Cheatham County, Tennessee",1072
47023,"Chester County, Tennessee",568
47025,"Claiborne County, Tennessee",632
47027,"Clay County, Tennessee",646
47029,"Cocke County, Tennessee",620
47031,"Coffee County, Tennessee",962
47033,"Crockett County, Tennessee",670
47035,"Cumberland County, Tennessee",541
47037,"Davidson County, Tennessee",1674
47039,"Decatur County, Tennessee",444
47041,"DeKalb County, Tennessee",515
47043,"Dickson County, Tennessee",1034
47045,"Dyer County, Tennessee",808
47047,"Fayette County, Tennessee",778
47049,"Fentress County, Tennessee",414
47051,"Franklin County, Tennessee",810
47053,"Gibson County, Tennessee",767
47055,"Giles County, Tennessee",755
47057,"Grainger County, Tennessee",597
47059,"Greene County, Tennessee",560
47061,"Grundy County, Tennessee",410
47063,"Hamblen County, Tennessee",683
47065,"Hamilton County, Tennessee",1397
47067,"Hancock County, Tennessee",462
47069,"Hardeman County, Tennessee",574
47071,"Hardin County, Tennessee",500
47073,"Hawkins County, Tennessee",743
47075,"Haywood County, Tennessee",752
47077,"Henderson County, Tennessee",599
47079,"Henry County, Tennessee",591
47081,"Hickman County, Tennessee",620
47083,"Houston County, Tennessee",656
47085,"Humphreys County, Tennessee",575
47087,"Jackson County, Tennessee",632
47089,"Jefferson County, Tennessee",736
47091,"Johnson County, Tennessee",506
47093,"Knox County, Tennessee",1133
47095,"Lake County, Tennessee",552
47097,"Lauderdale County, Tennessee",650
47099,"Lawrence County, Tennessee",713
47101,"Lewis County, Tennessee",505
47103,"Lincoln County, Tennessee",576
47105,"Loudon County, Tennessee",848
47107,"McMinn County, Tennessee",555
47109,"McNairy County, Tennessee",527
47111,"Macon County, Tennessee",596
47113,"Madison County, Tennessee",891
47115,"Marion County, Tennessee",593
47117,"Marshall County, Tennessee",976
47119,"Maury County, Tennessee",997
47121,"Meigs County, Tennessee",483
47123,"Monroe County, Tennessee",625
47125,"Montgomery County, Tennessee",1253
47127,"Moore County, Tennessee",781
47129,"Morgan County, Tennessee",637
47131,"Obion County, Tennessee",632
47133,"Overton County, Tennessee",472
47135,"Perry County, Tennessee",520
47137,"Pickett County, Tennessee",490
47139,"Polk County, Tennessee",675
47141,"Putnam County, Tennessee",959
47143,"Rhea County, Tennessee",549
47145,"Roane County, Tennessee",838
47147,"Robertson County, Tennessee",1175
47149,"Rutherford County, Tennessee",1258
47151,"Scott County, Tennessee",550
47153,"Sequatchie County, Tennessee",713
47155,"Sevier County, Tennessee",631
47157,"Shelby County, Tennessee",1992
47159,"Smith County, Tennessee",661
47161,"Stewart County, Tennessee",705
47163,"Sullivan County, Tennessee",834
47165,"Sumner County, Tennessee",1235
47167,"Tipton County, Tennessee",953
47169,"Trousdale County, Tennessee",775
47171,"Unicoi County, Tennessee",683
47173,"Union County, Tennessee",534
47175,"Van Buren County, Tennessee",392
47177,"Warren County, Tennessee",613
47179,"Washington County, Tennessee",929
47181,"Wayne County, Tennessee",466
47183,"Weakley County, Tennessee",617
47185,"White County, Tennessee",511
47187,"Williamson County, Tennessee",2055
47189,"Wilson County, Tennessee",1258
48001,"Anderson County, Texas",1166
48003,"Andrews County, Texas",1149
48005,"Angelina County, Texas",1256
48007,"Aransas County, Texas",1522
48009,"Archer County, Texas",1308
48011,"Armstrong County, Texas",1344
48013,"Atascosa County, Texas",1273
48015,"Austin County, Texas",2254
48017,"Bailey County, Texas",1261
48019,"Bandera County, Texas",2021
48021,"Bastrop County, Texas",2273
48023,"Baylor County, Texas",953
48025,"Bee County, Texas",1064
48027,"Bell County, Texas",2332
48029,"Bexar County, Texas",2644
48031,"Blanco County, Texas",2382
48033,"Borden County, Texas",363
48035,"Bosque County, Texas",1118
48037,"Bowie County, Texas",1456
48039,"Brazoria County, Texas",2956
48041,"Brazos County, Texas",2858
48043,"Brewster County, Texas",1285
48045,"Briscoe County, Texas",701
48047,"Brooks County, Texas",694
48049,"Brown County, Texas",1258
48051,"Burleson County, Texas",1116
48053,"Burnet County, Texas",2082
48055,"Caldwell County, Texas",1820
48057,"Calhoun County, Texas",1148
48059,"Callahan County, Texas",897
48061,"Cameron County, Texas",1381
48063,"Camp County, Texas",1209
48065,"Carson County, Texas",1188
48067,"Cass County, Texas",945
48069,"Castro County, Texas",1175
48071,"Chambers County, Texas",2284
48073,"Cherokee County, Texas",1096
48075,"Childress County, Texas",930
48077,"Clay County, Texas",1267
48079,"Cochran County, Texas",418
48081,"Coke County, Texas",921
48083,"Coleman County, Texas",738
48085,"Collin County, Texas",4464
48087,"Collingsworth County, Texas",998
48089,"Colorado County, Texas",1408
48091,"Comal County, Texas",2922
48093,"Comanche County, Texas",1045
48095,"Concho County, Texas",1169
48097,"Cooke County, Texas",2029
48099,"Coryell County, Texas",1685
48101,"Cottle County, Texas",580
48103,"Crane County, Texas",672
48105,"Crockett County, Texas",412
48107,"Crosby County, Texas",898
48109,"Culberson County, Texas",811
48111,"Dallam County, Texas",1040
48113,"Dallas County, Texas",2807
48115,"Dawson County, Texas",1000
48117,"Deaf Smith County, Texas",1423
48119,"Delta County, Texas",1252
48121,"Denton County, Texas",3952
48123,"DeWitt County, Texas",979
48125,"Dickens County, Texas",549
48127,"Dimmit County, Texas",656
48129,"Donley County, Texas",888
48131,"Duval County, Texas",479
48133,"Eastland County, Texas",686
48135,"Ector County, Texas",1264
48137,"Edwards County, Texas",671
48139,"Ellis County, Texas",2547
48141,"El Paso County, Texas",2400
48143,"Erath County, Texas",1501
48145,"Falls County, Texas",864
48147,"Fannin County, Texas",1408
48149,"Fayette County, Texas",1468
48151,"Fisher County, Texas",782
48153,"Floyd County, Texas",768
48155,"Foard County, Texas",685
48157,"Fort Bend County, Texas",4522
48159,"Franklin County, Texas",1380
48161,"Freestone County, Texas",1004
48163,"Frio County, Texas",1011
48165,"Gaines County, Texas",1096
48167,"Galveston County, Texas",2894
48169,"Garza County, Texas",681
48171,"Gillespie County, Texas",2444
48173,"Glasscock County, Texas",1128
48175,"Goliad County, Texas",1045
48177,"Gonzales County, Texas",1166
48179,"Gray County, Texas",991
48181,"Grayson County, Texas",1733
48183,"Gregg County, Texas",1765
48185,"Grimes County, Texas",1238
48187,"Guadalupe County, Texas",2630
48189,"Hale County, Texas",1145
48191,"Hall County, Texas",677
48193,"Hamilton County, Texas",1489
48195,"Hansford County, Texas",1104
48197,"Hardeman County, Texas",671
48199,"Hardin County, Texas",1255
48201,"Harris County, Texas",3013
48203,"Harrison County, Texas",1277
48205,"Hartley County, Texas",2076
48207,"Haskell County, Texas",647
48209,"Hays County, Texas",3575
48211,"Hemphill County, Texas",1500
48213,"Henderson County, Texas",1181
48215,"Hidalgo County, Texas",1559
48217,"Hill County, Texas",1267
48219,"Hockley County, Texas",1193
48221,"Hood County, Texas",1798
48223,"Hopkins County, Texas",1396
48225,"Houston County, Texas",873
48227,"Howard County, Texas",869
48229,"Hudspeth County, Texas",487
48231,"Hunt County, Texas",1599
48233,"Hutchinson County, Texas",1009
48235,"Irion County, Texas",1083
48237,"Jack County, Texas",995
48239,"Jackson County, Texas",1215
48241,"Jasper County, Texas",872
48243,"Jeff Davis County, Texas",1172
48245,"Jefferson County, Texas",1694
48247,"Jim Hogg County, Texas",729
48249,"Jim Wells County, Texas",808
48251,"Johnson County, Texas",1970
48253,"Jones County, Texas",920
48255,"Karnes County, Texas",886
48257,"Kaufman County, Texas",2737
48259,"Kendall County, Texas",4083
48261,"Kenedy County, Texas",417
48263,"Kent County, Texas",542
48265,"Kerr County, Texas",2051
48267,"Kimble County, Texas",1279
48269,"King County, Texas",617
48271,"Kinney County, Texas",750
48273,"Kleberg County, Texas",1361
48275,"Knox County, Texas",711
48277,"Lamar County, Texas",1186
48279,"Lamb County, Texas",764
48281,"Lampasas County, Texas",1885
48283,"La Salle County, Texas",527
48285,"Lavaca County, Texas",1132
48287,"Lee County, Texas",1545
48289,"Leon County, Texas",932
48291,"Liberty County, Texas",1451
48293,"Limestone County, Texas",936
48295,"Lipscomb County, Texas",1037
48297,"Live Oak County, Texas",750
48299,"Llano County, Texas",1678
48301,"Loving County, Texas",1125
48303,"Lubbock County, Texas",1928
48305,"Lynn County, Texas",1412
48307,"McCulloch County, Texas",859
48309,"McLennan County, Texas",1929
48311,"McMullen County, Texas",580
48313,"Madison County, Texas",1082
48315,"Marion County, Texas",800
48317,"Martin County, Texas",903
48319,"Mason County, Texas",1416
48321,"Matagorda County, Texas",1255
48323,"Maverick County, Texas",1180
48325,"Medina County, Texas",1711
48327,"Menard County, Texas",963
48329,"Midland County, Texas",2233
48331,"Milam County, Texas",1039
48333,"Mills County, Texas",1176
48335,"Mitchell County, Texas",728
48337,"Montague County, Texas",1195
48339,"Montgomery County, Texas",3410
48341,"Moore County, Texas",1187
48343,"Morris County, Texas",827
48345,"Motley County, Texas",626
48347,"Nacogdoches County, Texas",1016
48349,"Navarro County, Texas",1270
48351,"Newton County, Texas",785
48353,"Nolan County, Texas",802
48355,"Nueces County, Texas",2142
48357,"Ochiltree County, Texas",1198
48359,"Oldham County, Texas",1476
48361,"Orange County, Texas",1387
48363,"Palo Pinto County, Texas",1046
48365,"Panola County, Texas",1000
48367,"Parker County, Texas",2686
48369,"Parmer County, Texas",1253
48371,"Pecos County, Texas",566
48373,"Polk County, Texas",948
48375,"Potter County, Texas",1464
48377,"Presidio County, Texas",827
48379,"Rains County, Texas",1523
48381,"Randall County, Texas",2499
48383,"Reagan County, Texas",894
48385,"Real County, Texas",920
48387,"Red River County, Texas",759
48389,"Reeves County, Texas",583
48391,"Refugio County, Texas",728
48393,"Roberts County, Texas",997
48395,"Robertson County, Texas",883
48397,"Rockwall County, Texas",3941
48399,"Runnels County, Texas",1022
48401,"Rusk County, Texas",1035
48403,"Sabine County, Texas",584
48405,"San Augustine County, Texas",513
48407,"San Jacinto County, Texas",1140
48409,"San Patricio County, Texas",1597
48411,"San Saba County, Texas",878
48413,"Schleicher County, Texas",875
48415,"Scurry County, Texas",1124
48417,"Shackelford County, Texas",1324
48419,"Shelby County, Texas",589
48421,"Sherman County, Texas",1188
48423,"Smith County, Texas",1735
48425,"Somervell County, Texas",1411
48427,"Starr County, Texas",597
48429,"Stephens County, Texas",1009
48431,"Sterling County, Texas",713
48433,"Stonewall County, Texas",733
48435,"Sutton County, Texas",1039
48437,"Swisher County, Texas",1022
48439,"Tarrant County, Texas",3196
48441,"Taylor County, Texas",1494
48443,"Terrell County, Texas",393
48445,"Terry County, Texas",908
48447,"Throckmorton County, Texas",847
48449,"Titus County, Texas",1214
48451,"Tom Green County, Texas",1428
48453,"Travis County, Texas",4432
48455,"Trinity County, Texas",809
48457,"Tyler County, Texas",802
48459,"Upshur County, Texas",1197
48461,"Upton County, Texas",364
48463,"Uvalde County, Texas",1088
48465,"Val Verde County, Texas",1350
48467,"Van Zandt County, Texas",1250
48469,"Victoria County, Texas",2132
48471,"Walker County, Texas",1588
48473,"Waller County, Texas",2152
48475,"Ward County, Texas",438
48477,"Washington County, Texas",1950
48479,"Webb County, Texas",2489
48481,"Wharton County, Texas",1627
48483,"Wheeler County, Texas",857
48485,"Wichita County, Texas",1696
48487,"Wilbarger County, Texas",1151
48489,"Willacy County, Texas",750
48491,"Williamson County, Texas",4029
48493,"Wilson County, Texas",2394
48495,"Winkler County, Texas",533
48497,"Wise County, Texas",1841
48499,"Wood County, Texas",1345
48501,"Yoakum County, Texas",748
48503,"Young County, Texas",1176
48505,"Zapata County, Texas",522
48507,"Zavala County, Texas",405
49001,"Beaver County, Utah",775
49003,"Box Elder County, Utah",1190
49005,"Cache County, Utah",1118
49007,"Carbon County, Utah",780
49009,"Daggett County, Utah",921
49011,"Davis County, Utah",1575
49013,"Duchesne County, Utah",1157
49015,"Emery County, Utah",759
49017,"Garfield County, Utah",749
49019,"Grand County, Utah",985
49021,"Iron County, Utah",1126
49023,"Juab County, Utah",1125
49025,"Kane County, Utah",1027
49027,"Millard County, Utah",815
49029,"Morgan County, Utah",1565
49031,"Piute County, Utah",659
49033,"Rich County, Utah",706
49035,"Salt Lake County, Utah",1733
49037,"San Juan County, Utah",1105
49039,"Sanpete County, Utah",1035
49041,"Sevier County, Utah",834
49043,"Summit County, Utah",2302
49045,"Tooele County, Utah",1240
49047,"Uintah County, Utah",1119
49049,"Utah County, Utah",1367
49051,"Wasatch County, Utah",1762
49053,"Washington County, Utah",1352
49055,"Wayne County, Utah",774
49057,"Weber County, Utah",1385
50001,"Addison County, Vermont",4030
50003,"Bennington County, Vermont",3517
50005,"Caledonia County, Vermont",2870
50007,"Chittenden County, Vermont",4544
50009,"Essex County, Vermont",1920
50011,"Franklin County, Vermont",3080
50013,"Grand Isle County, Vermont",3886
50015,"Lamoille County, Vermont",3712
50017,"Orange County, Vermont",3294
50019,"Orleans County, Vermont",2537
50021,"Rutland County, Vermont",3361
50023,"Washington County, Vermont",3817
50025,"Windham County, Vermont",3922
50027,"Windsor County, Vermont",4104
51001,"Accomack County, Virginia",756
51003,"Albemarle County, Virginia",2288
51005,"Alleghany County, Virginia",782
51007,"Amelia County, Virginia",766
51009,"Amherst County, Virginia",743
51011,"Appomattox County, Virginia",732
51013,"Arlington County, Virginia",5175
51015,"Augusta County, Virginia",973
51017,"Bath County, Virginia",750
51019,"Bedford County, Virginia",996
51021,"Bland County, Virginia",665
51023,"Botetourt County, Virginia",1307
51025,"Brunswick County, Virginia",470
51027,"Buchanan County, Virginia",268
51029,"Buckingham County, Virginia",631
51031,"Campbell County, Virginia",726
51033,"Caroline County, Virginia",1178
51035,"Carroll County, Virginia",718
51036,"Charles City County, Virginia",943
51037,"Charlotte County, Virginia",543
51041,"Chesterfield County, Virginia",1955
51043,"Clarke County, Virginia",2317
51045,"Craig County, Virginia",836
51047,"Culpeper County, Virginia",1711
51049,"Cumberland County, Virginia",1021
51051,"Dickenson County, Virginia",435
51053,"Dinwiddie County, Virginia",1088
51057,"Essex County, Virginia",992
51059,"Fairfax County, Virginia",4777
51061,"Fauquier County, Virginia",2935
51063,"Floyd County, Virginia",794
51065,"Fluvanna County, Virginia",1398
51067,"Franklin County, Virginia",830
51069,"Frederick County, Virginia",1208
51071,"Giles County, Virginia",740
51073,"Gloucester County, Virginia",1362
51075,"Goochland County, Virginia",1792
51077,"Grayson County, Virginia",581
51079,"Greene County, Virginia",1508
51081,"Greensville County, Virginia",562
51083,"Halifax County, Virginia",568
51085,"Hanover County, Virginia",1927
51087,"Henrico County, Virginia",1775
51089,"Henry County, Virginia",487
51091,"Highland County, Virginia",786
51093,"Isle of Wight County, Virginia",1415
51095,"James City County, Virginia",2356
51097,"King and Queen County, Virginia",783
51099,"King George County, Virginia",1433
51101,"King William County, Virginia",1668
51103,"Lancaster County, Virginia",1035
51105,"Lee County, Virginia",456
51107,"Loudoun County, Virginia",5095
51109,"Louisa County, Virginia",1263
51111,"Lunenburg County, Virginia",533
51113,"Madison County, Virginia",1381
51115,"Mathews County, Virginia",1272
51117,"Mecklenburg County, Virginia",595
51119,"Middlesex County, Virginia",1153
51121,"Montgomery County, Virginia",1589
51125,"Nelson County, Virginia",1217
51127,"New Kent County, Virginia",1848
51131,"Northampton County, Virginia",973
51133,"Northumberland County, Virginia",1041
51135,"Nottoway County, Virginia",605
51137,"Orange County, Virginia",1480
51139,"Page County, Virginia",1226
51141,"Patrick County, Virginia",631
51143,"Pittsylvania County, Virginia",624
51145,"Powhatan County, Virginia",2032
51147,"Prince Edward County, Virginia",759
51149,"Prince George County, Virginia",1563
51153,"Prince William County, Virginia",3378
51155,"Pulaski County, Virginia",784
51157,"Rappahannock County, Virginia",2410
51159,"Richmond County, Virginia",938
51161,"Roanoke County, Virginia",1856
51163,"Rockbridge County, Virginia",1156
51165,"Rockingham County, Virginia",1134
51167,"Russell County, Virginia",539
51169,"Scott County, Virginia",639
51171,"Shenandoah County, Virginia",1066
51173,"Smyth County, Virginia",599
51175,"Southampton County, Virginia",1089
51177,"Spotsylvania County, Virginia",1714
51179,"Stafford County, Virginia",2511
51181,"Surry County, Virginia",1156
51183,"Sussex County, Virginia",716
51185,"Tazewell County, Virginia",567
51187,"Warren County, Virginia",1333
51191,"Washington County, Virginia",794
51193,"Westmoreland County, Virginia",951
51195,"Wise County, Virginia",526
51197,"Wythe County, Virginia",626
51199,"York County, Virginia",2134
51510,"Alexandria city, Virginia",4510
51520,"Bristol city, Virginia",935
51530,"Buena Vista city, Virginia",1000
51540,"Charlottesville city, Virginia",2488
51550,"Chesapeake city, Virginia",2482
51570,"Colonial Heights city, Virginia",1810
51580,"Covington city, Virginia",483
51590,"Danville city, Virginia",611
51595,"Emporia city, Virginia",849
51600,"Fairfax city, Virginia",4040
51610,"Falls Church city, Virginia",7236
51620,"Franklin city, Virginia",1316
51630,"Fredericksburg city, Virginia",2060
51640,"Galax city, Virginia",649
51650,"Hampton city, Virginia",1901
51660,"Harrisonburg city, Virginia",1265
51670,"Hopewell city, Virginia",1205
51678,"Lexington city, Virginia",1548
51680,"Lynchburg city, Virginia",1464
51683,"Manassas city, Virginia",3139
51685,"Manassas Park city, Virginia",3115
51690,"Martinsville city, Virginia",714
51700,"Newport News city, Virginia",2181
51710,"Norfolk city, Virginia",2075
51720,"Norton city, Virginia",616
51730,"Petersburg city, Virginia",1231
51735,"Poquoson city, Virginia",2506
51740,"Portsmouth city, Virginia",2080
51750,"Radford city, Virginia",1007
51760,"Richmond city, Virginia",2146
51770,"Roanoke city, Virginia",1406
51775,"Salem city, Virginia",1740
51790,"Staunton city, Virginia",1377
51800,"Suffolk city, Virginia",2141
51810,"Virginia Beach city, Virginia",2332
51820,"Waynesboro city, Virginia",1083
51830,"Williamsburg city, Virginia",1767
51840,"Winchester city, Virginia",1830
53001,"Adams County, Washington",1496
53003,"Asotin County, Washington",1829
53005,"Benton County, Washington",1898
53007,"Chelan County, Washington",2076
53009,"Clallam County, Washington",2007
53011,"Clark County, Washington",2702
53013,"Columbia County, Washington",1552
53015,"Cowlitz County, Washington",1896
53017,"Douglas County, Washington",2086
53019,"Ferry County, Washington",1157
53021,"Franklin County, Washington",1936
53023,"Garfield County, Washington",1291
53025,"Grant County, Washington",1703
53027,"Grays Harbor County, Washington",1654
53029,"Island County, Washington",2340
53031,"Jefferson County, Washington",2217
53033,"King County, Washington",3855
53035,"Kitsap County, Washington",2691
53037,"Kittitas County, Washington",1967
53039,"Klickitat County, Washington",1542
53041,"Lewis County, Washington",1636
53043,"Lincoln County, Washington",1193
53045,"Mason County, Washington",1962
53047,"Okanogan County, Washington",1415
53049,"Pacific County, Washington",1552
53051,"Pend Oreille County, Washington",1256
53053,"Pierce County, Washington",2892
53055,"San Juan County, Washington",2799
53057,"Skagit County, Washington",2640
53059,"Skamania County, Washington",1882
53061,"Snohomish County, Washington",3158
53063,"Spokane County, Washington",2167
53065,"Stevens County, Washington",1399
53067,"Thurston County, Washington",2633
53069,"Wahkiakum County, Washington",1644
53071,"Walla Walla County, Washington",2158
53073,"Whatcom County, Washington",2391
53075,"Whitman County, Washington",1843
53077,"Yakima County, Washington",1669
54001,"Barbour County, West Virginia",337
54003,"Berkeley County, West Virginia",1154
54005,"Boone County, West Virginia",496
54007,"Braxton County, West Virginia",377
54009,"Brooke County, West Virginia",524
54011,"Cabell County, West Virginia",721
54013,"Calhoun County, West Virginia",312
54015,"Clay County, West Virginia",311
54017,"Doddridge County, West Virginia",509
54019,"Fayette County, West Virginia",454
54021,"Gilmer County, West Virginia",392
54023,"Grant County, West Virginia",433
54025,"Greenbrier County, West Virginia",461
54027,"Hampshire County, West Virginia",543
54029,"Hancock County, West Virginia",550
54031,"Hardy County, West Virginia",511
54033,"Harrison County, West Virginia",618
54035,"Jackson County, West Virginia",609
54037,"Jefferson County, West Virginia",1385
54039,"Kanawha County, West Virginia",691
54041,"Lewis County, West Virginia",476
54043,"Lincoln County, West Virginia",331
54045,"Logan County, West Virginia",419
54047,"McDowell County, West Virginia",239
54049,"Marion County, West Virginia",698
54051,"Marshall County, West Virginia",510
54053,"Mason County, West Virginia",508
54055,"Mercer County, West Virginia",440
54057,"Mineral County, West Virginia",679
54059,"Mingo County, West Virginia",389
54061,"Monongalia County, West Virginia",809
54063,"Monroe County, West Virginia",420
54065,"Morgan County, West Virginia",998
54067,"Nicholas County, West Virginia",395
54069,"Ohio County, West Virginia",684
54071,"Pendleton County, West Virginia",390
54073,"Pleasants County, West Virginia",599
54075,"Pocahontas County, West Virginia",320
54077,"Preston County, West Virginia",461
54079,"Putnam County, West Virginia",859
54081,"Raleigh County, West Virginia",530
54083,"Randolph County, West Virginia",437
54085,"Ritchie County, West Virginia",483
54087,"Roane County, West Virginia",356
54089,"Summers County, West Virginia",326
54091,"Taylor County, West Virginia",556
54093,"Tucker County, West Virginia",397
54095,"Tyler County, West Virginia",505
54097,"Upshur County, West Virginia",458
54099,"Wayne County, West Virginia",462
54101,"Webster County, West Virginia",252
54103,"Wetzel County, West Virginia",474
54105,"Wirt County, West Virginia",378
54107,"Wood County, West Virginia",639
54109,"Wyoming County, West Virginia",276
55001,"Adams County, Wisconsin",2272
55003,"Ashland County, Wisconsin",1997
55005,"Barron County, Wisconsin",2401
55007,"Bayfield County, Wisconsin",2059
55009,"Brown County, Wisconsin",3063
55011,"Buffalo County, Wisconsin",2455
55013,"Burnett County, Wisconsin",1880
55015,"Calumet County, Wisconsin",3214
55017,"Chippewa County, Wisconsin",2318
55019,"Clark County, Wisconsin",2082
55021,"Columbia County, Wisconsin",3335
55023,"Crawford County, Wisconsin",2508
55025,"Dane County, Wisconsin",4610
55027,"Dodge County, Wisconsin",3055
55029,"Door County, Wisconsin",2552
55031,"Douglas County, Wisconsin",2273
55033,"Dunn County, Wisconsin",3025
55035,"Eau Claire County, Wisconsin",2804
55037,"Florence County, Wisconsin",1956
55039,"Fond du Lac County, Wisconsin",2900
55041,"Forest County, Wisconsin",1806
55043,"Grant County, Wisconsin",2317
55045,"Green County, Wisconsin",3418
55047,"Green Lake County, Wisconsin",2446
55049,"Iowa County, Wisconsin",3345
55051,"Iron County, Wisconsin",1564
55053,"Jackson County, Wisconsin",2211
55055,"Jefferson County, Wisconsin",3406
55057,"Juneau County, Wisconsin",2243
55059,"Kenosha County, Wisconsin",3698
55061,"Kewaunee County, Wisconsin",2605
55063,"La Crosse County, Wisconsin",3183
55065,"Lafayette County, Wisconsin",2629
55067,"Langlade County, Wisconsin",1870
55069,"Lincoln County, Wisconsin",2337
55071,"Manitowoc County, Wisconsin",2477
55073,"Marathon County, Wisconsin",2768
55075,"Marinette County, Wisconsin",1677
55077,"Marquette County, Wisconsin",2456
55078,"Menominee County, Wisconsin",2769
55079,"Milwaukee County, Wisconsin",3953
55081,"Monroe County, Wisconsin",2516
55083,"Oconto County, Wisconsin",2416
55085,"Oneida County, Wisconsin",1959
55087,"Outagamie County, Wisconsin",3010
55089,"Ozaukee County, Wisconsin",4073
55091,"Pepin County, Wisconsin",2686
55093,"Pierce County, Wisconsin",3685
55095,"Polk County, Wisconsin",2701
55097,"Portage County, Wisconsin",2627
55099,"Price County, Wisconsin",1952
55101,"Racine County, Wisconsin",3580
55103,"Richland County, Wisconsin",2310
55105,"Rock County, Wisconsin",2878
55107,"Rusk County, Wisconsin",1631
55109,"St. Croix County, Wisconsin",3331
55111,"Sauk County, Wisconsin",3120
55113,"Sawyer County, Wisconsin",1727
55115,"Shawano County, Wisconsin",2244
55117,"Sheboygan County, Wisconsin",3018
